Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0000715	0	2	2	4	2	2	1	3	1
OG0000716	0	1	0	0	7	0	0	5	4
OG0000728	2	1	1	1	1	4	3	1	2
OG0000729	2	2	1	1	2	2	2	2	2
OG0000731	3	1	1	2	3	1	1	2	2
OG0000732	2	2	1	2	2	2	2	1	2
OG0000733	4	2	2	1	3	1	1	1	1
OG0000735	3	1	2	1	4	1	1	2	1
OG0000736	2	2	1	2	1	2	2	2	2
OG0000737	2	2	3	1	2	1	1	3	1
OG0000738	2	1	1	1	3	2	2	3	1
OG0000740	2	2	3	1	2	1	3	1	1
OG0000741	2	1	2	1	1	1	4	1	3
OG0000742	2	1	2	2	2	1	3	2	1
OG0000743	2	2	2	2	1	2	1	2	2
OG0000744	3	1	2	2	4	1	2	1	0
OG0000745	2	1	2	1	1	3	2	1	3
OG0000746	3	3	1	1	3	1	1	2	1
OG0000747	1	1	0	4	4	1	1	3	1
OG0000748	1	2	2	3	2	2	1	2	1
OG0000749	1	1	3	1	2	1	1	4	2
OG0000750	3	2	3	2	1	1	1	2	1
OG0000751	3	2	2	1	2	3	1	1	1
OG0000752	1	2	2	1	2	1	3	2	2
OG0000753	4	1	3	1	2	1	1	1	2
OG0000754	2	2	1	2	2	1	2	2	2
OG0000755	1	6	4	1	0	1	1	1	1
OG0000756	1	4	2	2	1	1	2	1	2
OG0000757	2	2	1	1	2	2	2	2	2
OG0000758	1	2	1	2	2	2	2	2	2
OG0000759	1	3	1	1	2	1	4	2	1
OG0000760	1	2	1	1	2	3	2	2	2
OG0000761	2	2	2	2	1	2	2	1	2
OG0000763	1	3	0	1	4	1	1	2	3
OG0000764	1	1	2	2	1	3	2	2	2
OG0000765	2	2	2	2	1	1	2	2	2
OG0000766	3	3	1	1	2	1	3	1	1
OG0000767	1	2	1	1	7	0	1	1	2
OG0000768	2	1	5	2	1	2	1	1	1
OG0000769	2	2	3	2	2	1	1	2	1
OG0000770	1	3	1	0	4	2	1	1	3
OG0000771	2	2	3	2	1	1	2	2	1
OG0000772	2	2	2	2	1	1	2	2	2
OG0000773	1	1	3	2	2	2	2	1	2
OG0000774	2	1	3	3	2	1	1	2	1
OG0000775	2	2	2	2	2	1	2	2	1
OG0000777	1	1	1	1	1	4	3	1	3
OG0000778	1	1	2	0	2	1	3	3	3
OG0000779	4	1	1	1	2	2	2	1	2
OG0000780	2	1	3	2	2	1	1	3	1
OG0000781	3	3	2	1	2	1	1	2	1
OG0000782	2	2	1	2	1	2	2	2	2
OG0000783	3	3	1	0	3	2	1	2	1
OG0000784	2	2	3	2	1	2	1	2	1
OG0000785	1	2	3	2	2	1	1	2	2
OG0000786	6	2	1	1	1	0	3	2	0
OG0000787	3	1	2	1	1	3	1	2	2
OG0000788	3	1	2	1	3	1	1	3	1
OG0000789	1	2	2	2	4	1	1	2	1
OG0000790	1	2	3	2	2	1	1	3	1
OG0000791	4	2	2	1	3	1	1	1	1
OG0000792	2	2	4	1	1	2	1	1	2
OG0000793	2	1	2	1	2	1	3	3	1
OG0000794	3	2	2	2	2	1	1	2	1
OG0000795	2	1	1	1	2	3	2	2	2
OG0000796	2	2	1	2	2	1	3	1	2
OG0000797	1	1	1	4	2	2	2	1	2
OG0000798	1	1	5	1	3	1	1	2	1
OG0000799	3	3	1	2	3	1	1	1	1
OG0000800	1	2	1	2	2	2	2	2	2
OG0000801	3	2	2	2	3	1	1	1	1
OG0000802	2	0	2	3	6	1	1	1	0
OG0000803	2	2	1	2	1	2	2	2	2
OG0000804	1	1	1	1	1	3	3	1	4
OG0000805	2	2	1	1	2	2	2	2	2
OG0000806	2	1	1	2	2	5	1	1	1
OG0000807	1	1	1	2	4	3	1	2	1
OG0000808	1	1	3	1	1	3	4	1	1
OG0000809	4	1	2	1	2	1	1	2	2
OG0000810	1	2	0	0	2	1	8	1	1
OG0000811	2	1	2	2	2	2	1	2	2
OG0000812	4	1	1	3	1	1	1	2	2
OG0000813	3	1	3	1	3	2	1	1	1
OG0000814	1	1	3	1	1	4	1	2	2
OG0000816	6	1	1	0	1	1	4	1	1
OG0000818	1	2	4	2	1	0	1	2	3
OG0000819	1	1	2	1	2	3	2	2	2
OG0000820	3	1	3	0	5	1	1	1	1
OG0000821	2	3	2	1	3	1	1	2	1
OG0000822	2	1	3	1	4	2	1	1	1
OG0000823	1	1	6	3	1	1	1	1	1
OG0000824	2	2	2	2	1	2	2	2	1
OG0000825	1	1	1	1	1	7	1	1	2
OG0000826	1	1	1	1	1	2	4	1	4
OG0000827	1	1	4	1	1	3	3	1	1
OG0000828	1	2	1	0	4	1	2	3	2
OG0000829	3	1	5	2	1	1	1	1	1
OG0000830	1	2	1	3	4	1	0	2	2
OG0000831	1	2	2	2	2	2	1	2	2
OG0000832	2	2	3	2	1	1	1	3	1
OG0000833	1	3	1	1	2	2	3	1	2
OG0000834	2	2	1	1	1	2	2	1	4
OG0000835	1	2	1	2	3	1	2	2	2
OG0000836	2	2	3	2	1	2	2	1	1
OG0000837	1	1	1	0	1	1	1	8	2
OG0000838	1	1	2	2	2	1	3	1	3
OG0000839	1	1	1	0	1	4	2	2	4
OG0000840	1	1	1	1	3	2	2	2	3
OG0000841	1	2	4	1	2	2	1	1	2
OG0000842	1	1	2	1	4	2	1	3	1
OG0000843	1	3	3	1	2	1	1	3	1
OG0000844	2	2	3	2	2	1	1	2	1
OG0000845	1	2	2	2	2	1	1	2	3
OG0000846	1	1	2	1	1	3	3	1	3
OG0000847	1	2	1	2	3	2	1	2	2
OG0000848	1	1	1	2	4	2	3	1	1
OG0000849	1	2	2	1	3	1	1	3	2
OG0000851	0	1	1	1	2	3	3	2	3
OG0000854	0	2	4	1	5	1	1	1	1
OG0000855	0	0	2	2	0	0	0	9	3
OG0000861	0	0	0	0	0	13	2	1	0
OG0000862	0	0	0	0	0	1	0	10	5
OG0000864	3	2	1	1	2	1	1	2	2
OG0000865	3	2	2	1	3	1	1	1	1
OG0000866	1	1	2	4	2	1	1	2	1
OG0000867	2	2	2	2	2	1	1	2	1
OG0000868	3	1	2	1	2	1	2	2	1
OG0000870	2	2	1	1	1	1	1	1	5
OG0000871	3	1	2	1	2	2	1	2	1
OG0000873	2	1	2	2	3	1	1	2	1
OG0000874	2	2	1	2	2	1	1	3	1
OG0000875	2	2	1	1	2	4	2	1	0
OG0000876	6	2	0	0	3	0	2	1	1
OG0000878	2	1	2	2	2	2	1	2	1
OG0000880	3	3	0	4	4	0	0	1	0
OG0000881	3	1	1	1	4	0	1	1	3
OG0000883	6	1	1	1	1	1	2	1	1
OG0000884	2	2	1	1	4	1	1	2	1
OG0000885	2	1	1	1	2	2	2	2	2
OG0000888	2	1	2	2	3	1	1	2	1
OG0000889	2	1	1	1	2	1	4	2	1
OG0000891	5	1	1	1	3	1	1	1	1
OG0000892	2	1	3	2	1	2	1	2	1
OG0000893	5	2	1	1	1	1	1	1	2
OG0000894	1	1	2	1	1	2	3	1	3
OG0000895	2	2	2	2	1	2	0	2	2
OG0000896	2	1	1	1	1	4	2	1	2
OG0000897	1	1	1	1	1	1	4	1	4
OG0000898	2	1	2	2	1	2	2	2	1
OG0000899	2	2	3	1	2	1	1	2	1
OG0000900	1	1	2	2	4	1	1	2	1
OG0000901	1	2	3	2	2	1	1	2	1
OG0000902	1	4	1	1	2	1	2	2	1
OG0000903	1	2	2	2	2	1	1	2	2
OG0000904	1	2	2	3	2	1	1	3	0
OG0000905	2	3	1	1	2	1	1	1	3
OG0000906	1	2	1	1	2	1	2	3	2
OG0000907	1	3	2	3	1	1	1	2	1
OG0000908	2	2	2	1	1	1	2	2	2
OG0000909	1	2	3	1	3	1	1	2	1
OG0000910	1	1	1	1	1	2	5	1	2
OG0000911	1	1	1	1	1	3	3	1	3
OG0000912	2	2	2	2	1	2	2	1	1
OG0000913	2	2	1	2	2	1	2	2	1
OG0000915	1	1	1	0	2	4	2	2	2
OG0000916	1	1	1	1	2	1	6	1	1
OG0000918	1	1	2	1	2	2	2	2	2
OG0000919	2	1	0	2	1	3	2	2	2
OG0000920	2	3	1	3	1	1	1	2	1
OG0000921	6	1	1	2	1	1	0	2	1
OG0000922	1	1	0	1	0	4	6	1	1
OG0000923	2	2	2	1	2	1	1	3	1
OG0000924	3	2	1	1	2	2	1	2	1
OG0000926	1	1	2	3	3	1	1	1	2
OG0000927	2	2	1	2	3	1	1	2	1
OG0000928	3	1	1	1	1	2	2	2	2
OG0000929	2	1	2	1	2	2	1	2	2
OG0000930	1	1	1	1	2	2	2	1	4
OG0000931	2	1	2	2	3	1	1	2	1
OG0000932	4	3	1	0	1	3	1	1	1
OG0000933	1	1	2	2	1	2	2	2	2
OG0000934	1	4	2	2	2	1	1	1	1
OG0000935	5	2	2	1	1	1	1	1	1
OG0000936	1	1	1	1	1	2	3	1	4
OG0000938	1	3	1	1	1	2	2	2	2
OG0000939	2	1	1	1	2	2	3	2	1
OG0000940	1	2	1	2	1	2	2	2	2
OG0000941	2	1	2	1	2	1	2	1	3
OG0000942	1	3	2	1	1	1	4	1	1
OG0000943	2	1	1	1	4	1	3	1	1
OG0000944	1	3	1	1	3	2	2	1	1
OG0000945	2	2	2	1	1	1	2	2	2
OG0000946	1	2	1	1	6	1	1	1	1
OG0000947	2	2	1	2	3	1	1	2	1
OG0000948	1	1	2	1	2	1	3	2	2
OG0000949	1	1	1	1	1	3	3	1	3
OG0000950	1	1	3	4	1	1	1	2	1
OG0000951	1	1	2	1	2	1	3	3	1
OG0000952	5	1	1	1	1	1	1	3	1
OG0000953	1	1	1	1	1	1	5	1	3
OG0000954	1	1	1	1	1	3	4	1	2
OG0000955	2	1	2	2	2	1	2	1	2
OG0000956	2	2	1	1	2	2	2	1	2
OG0000957	2	2	2	2	2	1	1	2	1
OG0000958	3	1	1	2	2	2	2	1	1
OG0000959	2	3	3	1	2	1	1	1	1
OG0000960	1	2	1	1	3	2	1	3	1
OG0000961	1	1	2	1	3	1	1	4	1
OG0000963	1	1	0	0	11	0	0	1	1
OG0000964	1	1	2	2	3	2	1	1	2
OG0000965	1	1	1	1	1	1	3	1	5
OG0000966	1	1	1	0	2	1	5	1	3
OG0000967	2	2	2	2	1	2	1	1	2
OG0000968	1	1	2	2	1	2	2	1	3
OG0000969	1	2	1	2	5	1	1	1	1
OG0000970	2	2	2	2	1	2	2	1	1
OG0000971	3	1	1	3	2	1	1	2	1
OG0000972	1	1	6	2	1	1	1	1	1
OG0000973	2	1	1	2	1	1	1	3	3
OG0000974	2	4	1	1	1	3	1	1	1
OG0000975	1	1	1	1	1	3	3	1	3
OG0000977	1	0	3	2	4	0	1	1	3
OG0000978	1	1	1	1	1	6	1	2	1
OG0000979	2	2	1	1	2	2	3	1	1
OG0000980	1	2	1	1	4	2	2	1	1
OG0000981	1	1	2	2	1	1	2	3	2
OG0000982	2	1	1	1	1	2	1	2	4
OG0000983	4	1	1	1	3	1	1	2	1
OG0000984	2	1	2	1	3	1	1	2	2
OG0000985	1	1	1	1	1	3	3	1	3
OG0000986	2	2	1	1	2	2	2	2	1
OG0000987	1	2	2	2	2	1	1	2	2
OG0000988	2	2	1	1	1	2	2	2	2
OG0000989	2	1	1	1	1	1	1	1	6
OG0000990	2	2	2	1	1	2	2	1	2
OG0000991	1	1	1	1	3	3	2	2	1
OG0000992	2	2	3	1	1	2	1	1	2
OG0000993	1	2	6	1	1	1	1	1	1
OG0000994	2	2	2	2	2	1	1	2	1
OG0000995	1	2	2	1	5	1	1	1	1
OG0000996	1	1	1	2	2	2	1	4	1
OG0000997	1	1	2	0	3	3	1	2	2
OG0000998	2	2	1	2	2	1	1	3	1
OG0000999	1	1	1	1	1	3	3	1	3
OG0001000	2	2	1	1	1	2	2	2	2
OG0001001	2	4	2	1	1	1	0	1	3
OG0001003	2	1	2	1	3	2	2	1	1
OG0001004	2	1	1	1	3	1	2	2	2
OG0001005	2	1	2	3	2	1	2	1	1
OG0001006	2	2	4	1	0	2	1	1	2
OG0001007	3	1	1	2	4	1	1	1	1
OG0001008	1	2	1	2	1	2	2	2	2
OG0001009	2	3	2	2	2	1	1	1	1
OG0001010	2	1	1	1	5	1	2	1	1
OG0001011	2	2	2	1	2	1	2	1	2
OG0001012	1	1	3	2	1	1	5	1	0
OG0001013	2	1	2	2	2	2	1	1	2
OG0001014	2	2	2	1	3	1	1	2	1
OG0001015	2	1	1	4	1	1	2	2	1
OG0001016	1	2	4	2	1	1	1	2	1
OG0001017	2	3	2	2	1	2	1	1	1
OG0001018	2	2	2	3	2	1	1	1	1
OG0001020	1	1	6	1	1	1	1	2	1
OG0001021	3	1	1	1	2	3	2	1	1
OG0001022	2	3	1	1	4	1	1	1	1
OG0001023	1	2	1	1	2	2	2	2	2
OG0001024	1	2	1	2	3	1	1	2	2
OG0001025	1	2	1	1	3	1	4	1	1
OG0001026	1	2	1	1	2	3	2	1	2
OG0001028	4	2	1	2	2	1	1	1	1
OG0001029	1	2	2	2	3	1	1	2	1
OG0001030	1	1	1	2	3	2	1	2	2
OG0001031	1	1	0	2	2	3	2	2	2
OG0001032	2	2	2	1	2	2	1	2	1
OG0001033	0	1	0	6	3	1	1	2	1
OG0001036	0	2	0	4	3	2	1	1	2
OG0001037	0	1	0	1	1	4	2	1	5
OG0001042	3	2	1	1	2	1	0	3	1
OG0001043	1	2	2	3	1	2	1	1	1
OG0001044	1	2	2	2	1	2	1	2	1
OG0001045	1	2	1	2	3	1	2	1	1
OG0001046	2	1	2	2	2	1	1	2	1
OG0001047	2	1	1	2	2	1	1	3	1
OG0001048	1	1	1	1	1	1	3	1	4
OG0001049	4	3	1	1	1	1	1	1	1
OG0001050	3	2	1	1	3	1	1	1	1
OG0001051	3	1	2	3	1	1	1	1	1
OG0001052	3	1	1	2	1	1	1	2	2
OG0001053	2	2	2	1	3	1	1	1	1
OG0001054	3	1	1	1	1	1	3	1	2
OG0001055	1	1	1	1	1	3	2	1	3
OG0001056	1	2	1	2	2	3	1	1	1
OG0001057	1	1	1	1	1	2	5	1	1
OG0001058	2	2	2	1	3	1	1	1	1
OG0001059	1	1	2	2	3	2	1	1	1
OG0001060	2	2	2	2	2	1	1	1	1
OG0001061	2	1	1	3	2	1	1	2	1
OG0001062	2	1	1	1	1	1	1	1	5
OG0001063	2	2	1	1	2	1	2	2	1
OG0001064	2	2	0	2	1	2	2	2	1
OG0001065	1	1	2	1	2	1	2	2	2
OG0001066	1	1	1	1	2	1	3	2	2
OG0001067	2	2	1	1	1	1	1	1	4
OG0001068	2	1	3	2	2	1	1	1	1
OG0001069	2	1	1	1	1	2	2	2	2
OG0001070	4	2	1	1	1	2	1	1	1
OG0001071	1	3	1	1	3	1	1	2	1
OG0001072	1	1	2	1	3	1	2	2	1
OG0001073	1	4	2	0	2	2	1	1	1
OG0001074	2	1	3	2	1	1	2	1	1
OG0001075	2	3	0	2	2	1	1	2	1
OG0001076	1	1	1	1	1	1	1	2	5
OG0001078	1	1	1	4	1	1	3	1	1
OG0001079	2	1	2	1	4	1	1	1	1
OG0001081	3	1	0	0	2	3	1	2	2
OG0001083	2	1	1	1	2	2	2	1	2
OG0001084	2	2	2	2	2	1	1	1	1
OG0001085	2	2	1	1	3	1	1	2	1
OG0001086	1	3	1	2	3	1	1	1	1
OG0001087	1	1	1	1	1	4	3	1	1
OG0001088	3	2	0	1	4	1	1	1	1
OG0001089	1	2	2	1	1	2	2	1	2
OG0001090	1	1	1	0	1	2	4	1	3
OG0001091	1	1	2	2	3	1	1	2	1
OG0001092	2	2	1	0	2	1	2	1	3
OG0001093	1	1	1	1	0	5	2	1	2
OG0001094	3	2	2	1	2	1	1	1	1
OG0001095	1	2	1	2	1	1	3	2	1
OG0001096	2	3	2	1	2	1	1	1	1
OG0001097	1	2	2	2	2	1	1	1	2
OG0001098	1	1	1	1	2	2	3	1	2
OG0001099	1	1	2	1	1	1	1	2	4
OG0001100	7	0	0	4	0	1	0	2	0
OG0001102	1	1	4	2	1	1	1	1	2
OG0001103	1	1	1	1	1	2	5	1	1
OG0001104	2	2	1	1	2	1	1	3	1
OG0001105	2	2	1	2	2	1	1	2	1
OG0001106	1	1	2	1	5	1	1	1	1
OG0001107	2	2	1	2	2	1	1	2	1
OG0001108	1	1	1	1	1	3	2	2	2
OG0001109	1	2	2	2	2	2	1	1	1
OG0001110	2	1	1	2	1	3	2	1	1
OG0001111	1	1	1	1	1	2	2	1	4
OG0001112	1	2	2	1	2	1	1	2	2
OG0001113	3	1	0	0	0	2	7	1	0
OG0001114	1	2	2	3	2	1	1	1	1
OG0001115	1	0	1	1	1	3	4	1	2
OG0001116	3	1	1	1	1	1	1	1	4
OG0001117	2	1	0	1	2	2	2	2	2
OG0001118	1	1	3	3	1	1	1	2	1
OG0001119	2	2	2	2	0	2	2	1	1
OG0001120	2	2	3	1	1	2	1	1	1
OG0001121	3	1	2	1	2	1	1	2	1
OG0001122	1	1	3	1	1	4	1	1	1
OG0001123	2	2	2	2	1	1	1	2	1
OG0001124	2	1	3	1	3	1	1	1	1
OG0001125	2	2	2	1	3	1	1	1	1
OG0001126	1	2	2	1	2	2	1	1	2
OG0001127	1	2	1	0	2	2	2	2	2
OG0001128	2	2	2	1	2	1	1	2	1
OG0001129	1	1	1	1	1	2	3	1	3
OG0001130	3	2	1	1	1	1	2	1	2
OG0001131	1	1	1	1	1	4	3	1	1
OG0001132	2	2	1	1	2	1	1	2	2
OG0001133	2	0	1	1	2	2	1	2	3
OG0001134	2	2	1	2	2	1	1	2	1
OG0001135	1	1	0	1	1	4	3	1	2
OG0001137	2	1	1	1	2	1	2	2	2
OG0001139	2	1	1	0	3	2	1	1	3
OG0001140	1	1	1	1	1	3	4	1	1
OG0001141	1	1	2	2	2	1	2	2	1
OG0001142	2	1	0	1	2	1	5	1	1
OG0001143	1	2	4	1	1	1	1	2	1
OG0001144	1	1	2	1	2	1	4	1	1
OG0001145	1	1	2	1	1	1	1	1	5
OG0001146	1	1	2	1	2	1	1	3	2
OG0001147	2	2	0	2	1	2	2	1	2
OG0001148	2	2	1	1	1	2	2	1	2
OG0001149	2	2	2	2	1	1	1	1	2
OG0001150	1	2	0	2	1	2	2	2	2
OG0001151	1	1	1	2	1	3	2	1	2
OG0001152	1	1	5	2	1	1	1	1	1
OG0001153	1	1	3	1	1	2	2	1	2
OG0001154	1	1	3	3	1	1	1	1	2
OG0001156	1	1	1	1	1	3	1	1	4
OG0001157	2	1	1	1	2	1	2	3	1
OG0001158	1	1	3	1	2	1	1	3	1
OG0001159	2	0	0	0	0	1	3	5	3
OG0001161	2	1	2	1	3	1	1	2	1
OG0001162	3	1	2	1	2	1	1	2	1
OG0001163	2	2	2	2	1	1	1	1	2
OG0001164	1	2	2	1	1	2	1	1	3
OG0001165	1	1	1	1	1	1	5	1	2
OG0001166	1	2	0	2	2	1	2	2	2
OG0001167	1	1	1	1	1	1	1	1	6
OG0001168	2	1	1	1	1	2	3	1	2
OG0001169	3	1	1	1	3	1	1	2	1
OG0001170	1	1	3	1	3	1	1	2	1
OG0001171	2	1	2	2	2	1	1	2	1
OG0001172	1	2	2	1	2	1	1	2	2
OG0001173	2	1	1	1	2	2	2	2	1
OG0001174	1	2	1	1	2	1	1	3	2
OG0001175	2	1	2	2	2	1	1	2	1
OG0001176	1	1	1	1	2	3	2	1	2
OG0001177	1	1	2	1	0	2	3	1	3
OG0001178	2	1	2	1	1	2	2	2	1
OG0001179	3	2	2	1	2	1	1	1	1
OG0001180	2	1	1	1	2	3	1	2	1
OG0001181	1	1	2	1	1	1	5	1	1
OG0001182	1	1	2	0	1	3	4	1	1
OG0001183	1	1	1	1	1	2	4	1	2
OG0001184	2	3	0	2	2	1	1	2	1
OG0001185	2	1	3	1	2	0	1	3	1
OG0001186	3	1	3	0	2	1	1	2	1
OG0001188	1	1	1	1	1	3	3	1	2
OG0001189	2	1	1	1	2	2	2	1	2
OG0001190	2	1	2	1	2	2	2	1	1
OG0001191	1	2	3	1	2	1	2	1	1
OG0001192	1	5	1	1	2	1	1	1	1
OG0001193	1	1	3	1	1	1	1	3	2
OG0001194	2	2	2	2	1	1	1	2	1
OG0001195	2	2	0	1	2	2	2	1	2
OG0001196	2	1	0	1	1	2	2	1	4
OG0001197	1	1	1	1	1	3	4	1	1
OG0001198	1	1	4	2	1	2	1	1	1
OG0001199	1	1	1	1	2	2	2	3	1
OG0001200	1	1	1	1	2	2	2	2	2
OG0001201	1	1	1	1	1	5	1	1	2
OG0001202	6	1	0	1	2	1	1	1	1
OG0001203	2	2	1	2	1	1	1	2	2
OG0001204	1	1	3	1	3	1	1	2	1
OG0001205	2	2	1	2	2	1	1	2	1
OG0001206	1	2	2	2	2	1	1	2	1
OG0001207	1	2	0	1	2	1	4	2	1
OG0001208	2	2	1	1	2	2	1	2	1
OG0001209	2	1	1	1	2	2	1	2	2
OG0001210	1	1	3	2	2	1	1	1	2
OG0001211	1	1	5	1	1	1	1	2	1
OG0001212	2	1	1	1	2	2	2	1	2
OG0001213	1	2	1	0	2	2	2	2	2
OG0001214	1	1	3	2	1	1	1	2	2
OG0001215	2	4	1	1	2	1	1	1	1
OG0001216	1	1	2	1	1	2	3	1	2
OG0001217	1	1	3	1	2	2	1	2	1
OG0001218	2	0	3	1	3	2	0	1	2
OG0001219	2	1	1	1	2	2	3	1	1
OG0001220	1	1	1	1	1	3	2	1	3
OG0001221	1	1	1	1	1	1	4	1	3
OG0001222	2	1	1	2	1	1	2	2	2
OG0001223	1	1	1	1	2	2	2	2	2
OG0001224	1	1	3	1	2	1	2	2	1
OG0001225	1	1	2	1	2	2	1	2	2
OG0001226	2	1	2	1	2	1	1	3	1
OG0001227	1	1	4	1	2	1	1	2	1
OG0001228	2	2	1	1	2	1	1	3	1
OG0001230	2	2	1	2	2	1	1	2	1
OG0001231	1	1	2	1	2	1	1	3	2
OG0001232	2	1	1	1	2	2	2	1	2
OG0001233	1	2	2	1	3	1	1	2	1
OG0001234	1	1	1	0	1	2	3	1	4
OG0001235	3	1	2	1	3	1	1	1	1
OG0001236	1	1	2	1	4	1	1	2	1
OG0001237	2	4	1	1	2	1	1	1	1
OG0001238	1	1	2	1	4	1	1	2	1
OG0001239	1	4	1	1	2	1	1	1	2
OG0001240	3	1	1	1	2	1	2	2	1
OG0001241	1	1	1	2	1	1	3	2	2
OG0001242	1	1	1	1	4	1	2	2	1
OG0001243	1	1	1	1	1	1	5	1	2
OG0001244	2	2	2	1	2	1	1	2	1
OG0001245	1	1	1	2	1	3	2	2	1
OG0001246	1	1	2	1	2	2	1	3	1
OG0001247	1	1	1	1	1	1	2	1	5
OG0001248	1	1	1	1	5	1	1	2	1
OG0001249	2	2	1	1	1	1	4	1	1
OG0001250	1	1	1	1	1	1	4	1	3
OG0001251	1	4	1	1	1	1	1	1	3
OG0001252	1	1	1	1	1	1	5	1	2
OG0001253	1	1	2	1	2	1	3	2	1
OG0001254	1	1	1	1	3	1	1	2	3
OG0001255	1	1	1	1	1	2	5	1	1
OG0001256	2	1	3	0	3	1	1	2	1
OG0001257	2	1	1	1	2	1	3	2	1
OG0001258	2	2	0	1	1	2	2	2	2
OG0001259	1	2	3	1	1	3	1	1	1
OG0001260	1	1	2	1	1	1	1	2	4
OG0001261	1	2	1	1	2	2	2	2	1
OG0001262	1	1	1	1	1	3	3	1	2
OG0001263	2	2	2	2	2	1	1	1	1
OG0001264	1	1	2	1	1	2	2	1	3
OG0001266	1	1	2	1	2	1	1	1	4
OG0001267	1	3	2	3	1	1	1	1	1
OG0001269	1	1	0	1	2	1	2	2	4
OG0001270	1	2	2	1	2	1	1	3	1
OG0001271	1	1	1	2	4	1	1	2	1
OG0001272	1	1	1	1	1	3	4	1	1
OG0001273	2	1	3	2	1	1	1	2	1
OG0001274	1	2	2	1	1	1	3	1	2
OG0001275	2	2	1	2	2	1	1	2	1
OG0001276	1	1	3	2	2	1	1	2	1
OG0001277	2	1	2	2	2	1	1	2	1
OG0001278	1	2	1	1	1	2	1	2	3
OG0001279	3	1	1	2	1	1	3	1	1
OG0001280	1	1	1	1	1	2	4	1	2
OG0001281	1	2	1	1	1	2	2	2	2
OG0001282	1	2	3	1	1	2	2	1	1
OG0001283	2	2	2	1	2	1	1	2	1
OG0001284	1	4	1	1	2	1	1	2	1
OG0001285	1	1	1	1	1	4	2	1	2
OG0001286	0	2	0	1	4	1	1	3	2
OG0001287	0	1	1	1	2	1	6	1	1
OG0001289	0	2	0	0	1	0	10	1	0
OG0001291	0	1	1	1	1	1	2	1	6
OG0001302	2	2	1	1	1	1	2	2	1
OG0001303	2	2	2	2	1	1	1	1	1
OG0001304	1	2	2	1	2	1	1	2	1
OG0001305	1	1	2	2	1	2	2	1	1
OG0001306	2	1	2	1	3	1	1	1	1
OG0001307	1	2	1	1	1	1	3	1	2
OG0001308	1	1	1	1	1	1	2	1	4
OG0001309	1	1	1	1	0	1	6	1	1
OG0001310	2	2	1	1	2	1	2	1	1
OG0001311	1	1	4	1	1	1	1	2	1
OG0001312	1	1	2	1	2	1	2	1	2
OG0001315	1	1	1	1	1	1	4	1	2
OG0001316	1	1	3	1	1	1	1	3	1
OG0001318	1	1	2	1	2	2	1	2	1
OG0001319	1	1	1	1	1	1	3	1	3
OG0001320	2	2	3	1	1	1	1	1	1
OG0001321	1	1	2	3	2	1	1	1	1
OG0001322	1	1	1	3	1	1	1	3	1
OG0001323	2	2	2	1	1	1	1	1	2
OG0001324	1	1	2	1	1	4	1	1	1
OG0001325	1	1	2	1	1	2	1	1	3
OG0001326	1	1	1	1	3	2	2	1	1
OG0001327	2	2	1	1	2	1	1	2	1
OG0001328	2	3	1	1	1	1	1	2	1
OG0001329	1	1	6	1	2	0	0	1	1
OG0001330	2	1	3	0	2	1	1	1	2
OG0001331	1	1	1	1	2	1	1	3	2
OG0001332	2	2	1	2	2	1	0	3	0
OG0001333	2	2	1	3	1	1	1	1	1
OG0001334	2	1	4	0	2	1	1	1	1
OG0001335	1	2	1	2	2	2	1	1	1
OG0001336	2	1	2	2	0	2	1	1	2
OG0001337	2	3	2	1	1	1	1	1	1
OG0001338	3	2	1	1	1	2	1	1	1
OG0001339	2	1	1	1	2	1	1	3	1
OG0001341	1	6	1	1	1	1	1	1	0
OG0001342	2	2	1	1	1	2	2	1	1
OG0001343	1	4	1	1	1	1	1	2	1
OG0001344	3	1	2	1	2	1	1	1	1
OG0001345	1	1	1	1	1	3	3	1	1
OG0001346	1	1	1	1	2	1	1	4	1
OG0001347	1	1	1	1	2	3	1	2	1
OG0001348	3	1	2	1	2	1	1	1	1
OG0001349	2	2	1	1	2	1	1	2	1
OG0001350	2	1	1	1	1	2	2	1	2
OG0001352	1	1	1	1	1	2	4	1	1
OG0001353	1	2	1	1	1	1	3	1	2
OG0001354	1	2	1	1	1	1	1	1	4
OG0001355	2	1	0	1	4	1	2	1	1
OG0001356	1	1	2	1	2	1	1	3	1
OG0001358	2	1	1	1	2	1	1	2	2
OG0001359	3	1	2	2	1	1	1	1	1
OG0001360	1	1	1	1	2	1	3	2	1
OG0001361	1	1	0	2	1	1	2	1	4
OG0001362	1	2	1	1	2	1	1	3	1
OG0001363	2	1	1	1	1	1	1	2	3
OG0001364	1	2	1	2	2	1	1	2	1
OG0001365	1	1	2	1	2	1	2	2	1
OG0001366	1	1	1	1	1	2	3	1	2
OG0001367	3	1	1	0	3	1	1	1	2
OG0001368	1	1	1	1	3	1	2	2	1
OG0001369	2	1	2	1	2	1	1	2	1
OG0001370	2	1	2	2	1	1	1	2	1
OG0001371	1	1	1	2	2	2	1	2	1
OG0001372	3	1	1	1	3	1	1	1	1
