chrom	begin	end
LR999942.1	5800001	5900000
LR999942.1	5900001	6000000
LR999942.1	6000001	6100000
LR999942.1	6100001	6200000
LR999942.1	6200001	6300000
LR999942.1	6300001	6400000
LR999942.1	6400001	6500000
LR999942.1	6500001	6600000
LR999942.1	6600001	6700000
LR999942.1	6700001	6800000
LR999942.1	6800001	6900000
LR999942.1	6900001	7000000
LR999942.1	7000001	7100000
LR999942.1	7100001	7200000
LR999942.1	7200001	7300000
LR999942.1	7300001	7400000
LR999942.1	7400001	7500000
LR999942.1	7500001	7600000
LR999942.1	7600001	7700000
LR999942.1	7700001	7800000
LR999942.1	7800001	7900000
LR999942.1	7900001	8000000
LR999942.1	8000001	8100000
LR999942.1	8100001	8200000
LR999942.1	8200001	8300000
LR999942.1	8300001	8400000
LR999942.1	8400001	8500000
LR999942.1	8500001	8600000
LR999942.1	8600001	8700000
LR999942.1	8700001	8800000
LR999942.1	8800001	8900000
LR999942.1	8900001	9000000
LR999942.1	9000001	9100000
LR999942.1	9100001	9200000
LR999942.1	9200001	9300000
LR999942.1	9300001	9400000
LR999942.1	9400001	9500000
LR999942.1	9500001	9600000
LR999942.1	9600001	9700000
LR999942.1	9700001	9800000
LR999942.1	9800001	9900000
LR999942.1	9900001	10000000
LR999942.1	10000001	10100000
LR999942.1	10100001	10200000
LR999942.1	10200001	10300000
LR999942.1	10300001	10400000
LR999942.1	10400001	10500000
LR999942.1	10500001	10600000
LR999942.1	10600001	10700000
LR999942.1	10700001	10800000
LR999942.1	10800001	10900000
LR999942.1	10900001	11000000
LR999942.1	11000001	11100000
LR999942.1	11100001	11200000
LR999942.1	11200001	11300000
LR999942.1	11300001	11400000
LR999942.1	11400001	11500000
LR999942.1	11500001	11600000
LR999942.1	11600001	11700000
LR999942.1	11700001	11800000
LR999942.1	11800001	11900000
LR999942.1	11900001	12000000
LR999942.1	12000001	12100000
LR999942.1	12100001	12200000
LR999942.1	12200001	12300000
LR999942.1	12300001	12400000
LR999942.1	12400001	12500000
LR999942.1	12500001	12600000
LR999942.1	12600001	12700000
LR999942.1	12700001	12800000
LR999942.1	12800001	12900000
LR999942.1	12900001	13000000
LR999942.1	13000001	13100000
LR999942.1	13100001	13200000
LR999942.1	13200001	13300000
LR999942.1	13300001	13400000
LR999942.1	13400001	13500000
LR999942.1	13500001	13550656
LR999943.1	1	100000
LR999943.1	100001	200000
LR999943.1	200001	300000
LR999943.1	300001	400000
LR999943.1	400001	500000
LR999943.1	500001	600000
LR999943.1	600001	700000
LR999943.1	700001	800000
LR999943.1	800001	900000
LR999943.1	900001	1000000
LR999943.1	1000001	1100000
LR999943.1	1100001	1200000
LR999943.1	1200001	1300000
LR999943.1	1300001	1400000
LR999943.1	1400001	1500000
LR999943.1	1500001	1600000
LR999943.1	1600001	1700000
LR999943.1	1700001	1800000
LR999943.1	1800001	1900000
LR999943.1	1900001	2000000
LR999943.1	2000001	2100000
LR999943.1	2100001	2200000
LR999943.1	2200001	2300000
LR999943.1	2300001	2400000
LR999943.1	2400001	2500000
LR999943.1	2500001	2600000
LR999943.1	2600001	2700000
LR999943.1	2700001	2800000
LR999943.1	2800001	2900000
LR999943.1	2900001	3000000
LR999943.1	3000001	3100000
LR999943.1	3100001	3200000
LR999943.1	3200001	3300000
LR999943.1	3300001	3400000
LR999943.1	3400001	3500000
LR999943.1	3500001	3600000
LR999943.1	3600001	3700000
LR999943.1	3700001	3800000
LR999943.1	3800001	3900000
LR999943.1	3900001	4000000
LR999943.1	4000001	4100000
LR999943.1	4100001	4200000
LR999943.1	4200001	4300000
LR999943.1	4300001	4400000
LR999943.1	4400001	4500000
LR999943.1	4500001	4600000
LR999943.1	4600001	4700000
LR999943.1	4700001	4800000
LR999943.1	4800001	4900000
LR999943.1	4900001	5000000
LR999943.1	5000001	5100000
LR999943.1	5100001	5200000
LR999943.1	5200001	5300000
LR999943.1	5300001	5400000
LR999943.1	5400001	5500000
LR999943.1	5500001	5600000
LR999943.1	5600001	5700000
LR999943.1	5700001	5800000
LR999943.1	5800001	5900000
LR999943.1	5900001	6000000
LR999943.1	6000001	6100000
LR999943.1	6100001	6200000
LR999943.1	6200001	6300000
LR999943.1	6300001	6400000
LR999943.1	6400001	6500000
LR999943.1	6500001	6600000
LR999943.1	6600001	6700000
LR999943.1	6700001	6800000
LR999943.1	6800001	6900000
LR999943.1	6900001	7000000
LR999943.1	7000001	7100000
LR999943.1	7100001	7200000
LR999943.1	7200001	7300000
LR999943.1	7300001	7400000
LR999943.1	7400001	7500000
LR999943.1	7500001	7600000
LR999943.1	7600001	7700000
LR999943.1	7700001	7800000
LR999943.1	7800001	7900000
LR999943.1	7900001	8000000
LR999943.1	8000001	8100000
LR999943.1	8100001	8200000
LR999943.1	8200001	8300000
LR999943.1	8300001	8400000
LR999943.1	8400001	8500000
LR999943.1	8500001	8600000
LR999943.1	8600001	8700000
LR999943.1	8700001	8800000
LR999943.1	8800001	8900000
LR999943.1	8900001	9000000
LR999943.1	9000001	9100000
LR999943.1	9100001	9200000
LR999943.1	9200001	9300000
LR999943.1	9300001	9400000
LR999943.1	9400001	9500000
LR999943.1	9500001	9600000
LR999943.1	9600001	9700000
LR999943.1	9700001	9800000
LR999943.1	9800001	9900000
LR999943.1	9900001	10000000
LR999943.1	10000001	10100000
LR999943.1	10100001	10200000
LR999943.1	10200001	10300000
LR999943.1	10300001	10400000
LR999943.1	10400001	10500000
LR999943.1	10500001	10600000
LR999943.1	10600001	10700000
LR999943.1	10700001	10800000
LR999943.1	10800001	10900000
LR999943.1	10900001	11000000
LR999943.1	11000001	11100000
LR999943.1	11100001	11200000
LR999943.1	11200001	11300000
LR999943.1	11300001	11400000
LR999943.1	11400001	11500000
LR999943.1	11500001	11600000
LR999943.1	11600001	11700000
LR999943.1	11700001	11800000
LR999943.1	11800001	11900000
LR999943.1	11900001	12000000
LR999943.1	12000001	12100000
LR999943.1	12100001	12200000
LR999943.1	12200001	12300000
LR999943.1	12300001	12400000
LR999943.1	12400001	12500000
LR999943.1	12500001	12600000
LR999943.1	12600001	12700000
LR999943.1	12700001	12800000
LR999943.1	12800001	12900000
LR999943.1	12900001	13000000
LR999943.1	13000001	13100000
LR999943.1	13100001	13200000
LR999943.1	13200001	13236624
LR999944.1	1	100000
LR999944.1	100001	200000
LR999944.1	200001	300000
LR999944.1	300001	400000
LR999944.1	400001	500000
LR999944.1	500001	600000
LR999944.1	600001	700000
LR999944.1	700001	800000
LR999944.1	800001	900000
LR999944.1	900001	1000000
LR999944.1	1000001	1100000
LR999944.1	1100001	1200000
LR999944.1	1200001	1300000
LR999944.1	1300001	1400000
LR999944.1	1400001	1500000
LR999944.1	1500001	1600000
LR999944.1	1600001	1700000
LR999944.1	1700001	1800000
LR999944.1	1800001	1900000
LR999944.1	1900001	2000000
LR999944.1	2000001	2100000
LR999944.1	2100001	2200000
LR999944.1	2200001	2300000
LR999944.1	2300001	2400000
LR999944.1	2400001	2500000
LR999944.1	2500001	2600000
LR999944.1	2600001	2700000
LR999944.1	2700001	2800000
LR999944.1	2800001	2900000
LR999944.1	2900001	3000000
LR999944.1	3000001	3100000
LR999944.1	3100001	3200000
LR999944.1	3200001	3300000
LR999944.1	3300001	3400000
LR999944.1	3400001	3500000
LR999944.1	3500001	3600000
LR999944.1	3600001	3700000
LR999944.1	3700001	3800000
LR999944.1	3800001	3900000
LR999944.1	3900001	4000000
LR999944.1	4000001	4100000
LR999944.1	4100001	4200000
LR999944.1	4200001	4300000
LR999944.1	4300001	4400000
LR999944.1	4400001	4500000
LR999944.1	4500001	4600000
LR999944.1	4600001	4700000
LR999944.1	4700001	4800000
LR999944.1	4800001	4900000
LR999944.1	4900001	5000000
LR999944.1	5000001	5100000
LR999944.1	5100001	5200000
LR999944.1	5200001	5300000
LR999944.1	5300001	5400000
LR999944.1	5400001	5500000
LR999944.1	5500001	5600000
LR999944.1	5600001	5700000
LR999944.1	5700001	5800000
LR999944.1	5800001	5900000
LR999944.1	5900001	6000000
LR999944.1	6000001	6100000
LR999944.1	6100001	6200000
LR999944.1	6200001	6300000
LR999944.1	6300001	6400000
LR999944.1	6400001	6500000
LR999944.1	6500001	6600000
LR999944.1	6600001	6700000
LR999944.1	6700001	6800000
LR999944.1	6800001	6900000
LR999944.1	6900001	7000000
LR999944.1	7000001	7100000
LR999944.1	7100001	7200000
LR999944.1	7200001	7300000
LR999944.1	7300001	7400000
LR999944.1	7400001	7500000
LR999944.1	7500001	7600000
LR999944.1	7600001	7700000
LR999944.1	7700001	7800000
LR999944.1	7800001	7900000
LR999944.1	7900001	8000000
LR999944.1	8000001	8100000
LR999944.1	8100001	8200000
LR999944.1	8200001	8300000
LR999944.1	8300001	8400000
LR999944.1	8400001	8500000
LR999944.1	8500001	8600000
LR999944.1	8600001	8700000
LR999944.1	8700001	8800000
LR999944.1	8800001	8900000
LR999944.1	8900001	9000000
LR999944.1	9000001	9100000
LR999944.1	9100001	9200000
LR999944.1	9200001	9300000
LR999944.1	9300001	9400000
LR999944.1	9400001	9500000
LR999944.1	9500001	9600000
LR999944.1	9600001	9700000
LR999944.1	9700001	9800000
LR999944.1	9800001	9900000
LR999944.1	9900001	10000000
LR999944.1	10000001	10100000
LR999944.1	10100001	10200000
LR999944.1	10200001	10300000
LR999944.1	10300001	10400000
LR999944.1	10400001	10500000
LR999944.1	10500001	10600000
LR999944.1	10600001	10700000
LR999944.1	10700001	10800000
LR999944.1	10800001	10900000
LR999944.1	10900001	11000000
LR999944.1	11000001	11100000
LR999944.1	11100001	11200000
LR999944.1	11200001	11300000
LR999944.1	11300001	11400000
LR999944.1	11400001	11500000
LR999944.1	11500001	11600000
LR999944.1	11600001	11700000
LR999944.1	11700001	11800000
LR999944.1	11800001	11900000
LR999944.1	11900001	12000000
LR999944.1	12000001	12100000
LR999944.1	12100001	12200000
LR999944.1	12200001	12300000
LR999944.1	12300001	12400000
LR999944.1	12400001	12500000
LR999944.1	12500001	12600000
LR999944.1	12600001	12700000
LR999944.1	12700001	12800000
LR999944.1	12800001	12900000
LR999944.1	12900001	12933853
LR999945.1	1	100000
LR999945.1	100001	200000
LR999945.1	200001	300000
LR999945.1	300001	400000
LR999945.1	400001	500000
LR999945.1	500001	600000
LR999945.1	600001	700000
LR999945.1	700001	800000
LR999945.1	800001	900000
LR999945.1	900001	1000000
LR999945.1	1000001	1100000
LR999945.1	1100001	1200000
LR999945.1	1200001	1300000
LR999945.1	1300001	1400000
LR999945.1	1400001	1500000
LR999945.1	1500001	1600000
LR999945.1	1600001	1700000
LR999945.1	1700001	1800000
LR999945.1	1800001	1900000
LR999945.1	1900001	2000000
LR999945.1	2000001	2100000
LR999945.1	2100001	2200000
LR999945.1	2200001	2300000
LR999945.1	2300001	2400000
LR999945.1	2400001	2500000
LR999945.1	2500001	2600000
LR999945.1	2600001	2700000
LR999945.1	2700001	2800000
LR999945.1	2800001	2900000
LR999945.1	2900001	3000000
LR999945.1	3000001	3100000
LR999945.1	3100001	3200000
LR999945.1	3200001	3300000
LR999945.1	3300001	3400000
LR999945.1	3400001	3500000
LR999945.1	3500001	3600000
LR999945.1	3600001	3700000
LR999945.1	3700001	3800000
LR999945.1	3800001	3900000
LR999945.1	3900001	4000000
LR999945.1	4000001	4100000
LR999945.1	4100001	4200000
LR999945.1	4200001	4300000
LR999945.1	4300001	4400000
LR999945.1	4400001	4500000
LR999945.1	4500001	4600000
LR999945.1	4600001	4700000
LR999945.1	4700001	4800000
LR999945.1	4800001	4900000
LR999945.1	4900001	5000000
LR999945.1	5000001	5100000
LR999945.1	5100001	5200000
LR999945.1	5200001	5300000
LR999945.1	5300001	5400000
LR999945.1	5400001	5500000
LR999945.1	5500001	5600000
LR999945.1	5600001	5700000
LR999945.1	5700001	5800000
LR999945.1	5800001	5900000
LR999945.1	5900001	6000000
LR999945.1	6000001	6100000
LR999945.1	6100001	6200000
LR999945.1	6200001	6300000
LR999945.1	6300001	6400000
LR999945.1	6400001	6500000
LR999945.1	6500001	6600000
LR999945.1	6600001	6700000
LR999945.1	6700001	6800000
LR999945.1	6800001	6900000
LR999945.1	6900001	7000000
LR999945.1	7000001	7100000
LR999945.1	7100001	7200000
LR999945.1	7200001	7300000
LR999945.1	7300001	7400000
LR999945.1	7400001	7500000
LR999945.1	7500001	7600000
LR999945.1	7600001	7700000
LR999945.1	7700001	7800000
LR999945.1	7800001	7900000
LR999945.1	7900001	8000000
LR999945.1	8000001	8100000
LR999945.1	8100001	8200000
LR999945.1	8200001	8300000
LR999945.1	8300001	8400000
LR999945.1	8400001	8500000
LR999945.1	8500001	8600000
LR999945.1	8600001	8700000
LR999945.1	8700001	8800000
LR999945.1	8800001	8900000
LR999945.1	8900001	9000000
LR999945.1	9000001	9100000
LR999945.1	9100001	9200000
LR999945.1	9200001	9300000
LR999945.1	9300001	9400000
LR999945.1	9400001	9500000
LR999945.1	9500001	9600000
LR999945.1	9600001	9700000
LR999945.1	9700001	9800000
LR999945.1	9800001	9900000
LR999945.1	9900001	10000000
LR999945.1	10000001	10100000
LR999945.1	10100001	10200000
LR999945.1	10200001	10300000
LR999945.1	10300001	10400000
LR999945.1	10400001	10500000
LR999945.1	10500001	10600000
LR999945.1	10600001	10700000
LR999945.1	10700001	10800000
LR999945.1	10800001	10900000
LR999945.1	10900001	11000000
LR999945.1	11000001	11100000
LR999945.1	11100001	11200000
LR999945.1	11200001	11300000
LR999945.1	11300001	11400000
LR999945.1	11400001	11500000
LR999945.1	11500001	11600000
LR999945.1	11600001	11700000
LR999945.1	11700001	11800000
LR999945.1	11800001	11900000
LR999945.1	11900001	12000000
LR999945.1	12000001	12100000
LR999945.1	12100001	12200000
LR999945.1	12200001	12300000
LR999945.1	12300001	12400000
LR999945.1	12400001	12500000
LR999945.1	12500001	12600000
LR999945.1	12600001	12700000
LR999945.1	12700001	12800000
LR999945.1	12800001	12861081
LR999946.1	1	100000
LR999946.1	100001	200000
LR999946.1	200001	300000
LR999946.1	300001	400000
LR999946.1	400001	500000
LR999946.1	500001	600000
LR999946.1	600001	700000
LR999946.1	700001	800000
LR999946.1	800001	900000
LR999946.1	900001	1000000
LR999946.1	1000001	1100000
LR999946.1	1100001	1200000
LR999946.1	1200001	1300000
LR999946.1	1300001	1400000
LR999946.1	1400001	1500000
LR999946.1	1500001	1600000
LR999946.1	1600001	1700000
LR999946.1	1700001	1800000
LR999946.1	1800001	1900000
LR999946.1	1900001	2000000
LR999946.1	2000001	2100000
LR999946.1	2100001	2200000
LR999946.1	2200001	2300000
LR999946.1	2300001	2400000
LR999946.1	2400001	2500000
LR999946.1	2500001	2600000
LR999946.1	2600001	2700000
LR999946.1	2700001	2800000
LR999946.1	2800001	2900000
LR999946.1	2900001	3000000
LR999946.1	3000001	3100000
LR999946.1	3100001	3200000
LR999946.1	3200001	3300000
LR999946.1	3300001	3400000
LR999946.1	3400001	3500000
LR999946.1	3500001	3600000
LR999946.1	3600001	3700000
LR999946.1	3700001	3800000
LR999946.1	3800001	3900000
LR999946.1	3900001	4000000
LR999946.1	4000001	4100000
LR999946.1	4100001	4200000
LR999946.1	4200001	4300000
LR999946.1	4300001	4400000
LR999946.1	4400001	4500000
LR999946.1	4500001	4600000
LR999946.1	4600001	4700000
LR999946.1	4700001	4800000
LR999946.1	4800001	4900000
LR999946.1	4900001	5000000
LR999946.1	5000001	5100000
LR999946.1	5100001	5200000
LR999946.1	5200001	5300000
LR999946.1	5300001	5400000
LR999946.1	5400001	5500000
LR999946.1	5500001	5600000
LR999946.1	5600001	5700000
LR999946.1	5700001	5800000
LR999946.1	5800001	5900000
LR999946.1	5900001	6000000
LR999946.1	6000001	6100000
LR999946.1	6100001	6200000
LR999946.1	6200001	6300000
LR999946.1	6300001	6400000
LR999946.1	6400001	6500000
LR999946.1	6500001	6600000
LR999946.1	6600001	6700000
LR999946.1	6700001	6800000
LR999946.1	6800001	6900000
LR999946.1	6900001	7000000
LR999946.1	7000001	7100000
LR999946.1	7100001	7200000
LR999946.1	7200001	7300000
LR999946.1	7300001	7400000
LR999946.1	7400001	7500000
LR999946.1	7500001	7600000
LR999946.1	7600001	7700000
LR999946.1	7700001	7800000
LR999946.1	7800001	7900000
LR999946.1	7900001	8000000
LR999946.1	8000001	8100000
LR999946.1	8100001	8200000
LR999946.1	8200001	8300000
LR999946.1	8300001	8400000
LR999946.1	8400001	8500000
LR999946.1	8500001	8600000
LR999946.1	8600001	8700000
LR999946.1	8700001	8800000
LR999946.1	8800001	8900000
LR999946.1	8900001	9000000
LR999946.1	9000001	9100000
LR999946.1	9100001	9200000
LR999946.1	9200001	9300000
LR999946.1	9300001	9400000
LR999946.1	9400001	9500000
LR999946.1	9500001	9600000
LR999946.1	9600001	9700000
LR999946.1	9700001	9800000
LR999946.1	9800001	9900000
LR999946.1	9900001	10000000
LR999946.1	10000001	10100000
LR999946.1	10100001	10200000
LR999946.1	10200001	10300000
LR999946.1	10300001	10400000
LR999946.1	10400001	10500000
LR999946.1	10500001	10600000
LR999946.1	10600001	10700000
LR999946.1	10700001	10800000
LR999946.1	10800001	10900000
LR999946.1	10900001	11000000
LR999946.1	11000001	11100000
LR999946.1	11100001	11200000
LR999946.1	11200001	11300000
LR999946.1	11300001	11400000
LR999946.1	11400001	11500000
LR999946.1	11500001	11600000
LR999946.1	11600001	11700000
LR999946.1	11700001	11800000
LR999946.1	11800001	11900000
LR999946.1	11900001	12000000
LR999946.1	12000001	12100000
LR999946.1	12100001	12200000
LR999946.1	12200001	12300000
LR999946.1	12300001	12400000
LR999946.1	12400001	12500000
LR999946.1	12500001	12594674
LR999947.1	1	100000
LR999947.1	100001	200000
LR999947.1	200001	300000
LR999947.1	300001	400000
LR999947.1	400001	500000
LR999947.1	500001	600000
LR999947.1	600001	700000
LR999947.1	700001	800000
LR999947.1	800001	900000
LR999947.1	900001	1000000
LR999947.1	1000001	1100000
LR999947.1	1100001	1200000
LR999947.1	1200001	1300000
LR999947.1	1300001	1400000
LR999947.1	1400001	1500000
LR999947.1	1500001	1600000
LR999947.1	1600001	1700000
LR999947.1	1700001	1800000
LR999947.1	1800001	1900000
LR999947.1	1900001	2000000
LR999947.1	2000001	2100000
LR999947.1	2100001	2200000
LR999947.1	2200001	2300000
LR999947.1	2300001	2400000
LR999947.1	2400001	2500000
LR999947.1	2500001	2600000
LR999947.1	2600001	2700000
LR999947.1	2700001	2800000
LR999947.1	2800001	2900000
LR999947.1	2900001	3000000
LR999947.1	3000001	3100000
LR999947.1	3100001	3200000
LR999947.1	3200001	3300000
LR999947.1	3300001	3400000
LR999947.1	3400001	3500000
LR999947.1	3500001	3600000
LR999947.1	3600001	3700000
LR999947.1	3700001	3800000
LR999947.1	3800001	3900000
LR999947.1	3900001	4000000
LR999947.1	4000001	4100000
LR999947.1	4100001	4200000
LR999947.1	4200001	4300000
LR999947.1	4300001	4400000
LR999947.1	4400001	4500000
LR999947.1	4500001	4600000
LR999947.1	4600001	4700000
LR999947.1	4700001	4800000
LR999947.1	4800001	4900000
LR999947.1	4900001	5000000
LR999947.1	5000001	5100000
LR999947.1	5100001	5200000
LR999947.1	5200001	5300000
LR999947.1	5300001	5400000
LR999947.1	5400001	5500000
LR999947.1	5500001	5600000
LR999947.1	5600001	5700000
LR999947.1	5700001	5800000
LR999947.1	5800001	5900000
LR999947.1	5900001	6000000
LR999947.1	6000001	6100000
LR999947.1	6100001	6200000
LR999947.1	6200001	6300000
LR999947.1	6300001	6400000
LR999947.1	6400001	6500000
LR999947.1	6500001	6600000
LR999947.1	6600001	6700000
LR999947.1	6700001	6800000
LR999947.1	6800001	6900000
LR999947.1	6900001	7000000
LR999947.1	7000001	7100000
LR999947.1	7100001	7200000
LR999947.1	7200001	7300000
LR999947.1	7300001	7400000
LR999947.1	7400001	7500000
LR999947.1	7500001	7600000
LR999947.1	7600001	7700000
LR999947.1	7700001	7800000
LR999947.1	7800001	7900000
LR999947.1	7900001	8000000
LR999947.1	8000001	8100000
LR999947.1	8100001	8200000
LR999947.1	8200001	8300000
LR999947.1	8300001	8400000
LR999947.1	8400001	8500000
LR999947.1	8500001	8600000
LR999947.1	8600001	8700000
LR999947.1	8700001	8800000
LR999947.1	8800001	8900000
LR999947.1	8900001	9000000
LR999947.1	9000001	9100000
LR999947.1	9100001	9200000
LR999947.1	9200001	9300000
LR999947.1	9300001	9400000
LR999947.1	9400001	9500000
LR999947.1	9500001	9600000
LR999947.1	9600001	9700000
LR999947.1	9700001	9800000
LR999947.1	9800001	9900000
LR999947.1	9900001	10000000
LR999947.1	10000001	10100000
LR999947.1	10100001	10200000
LR999947.1	10200001	10300000
LR999947.1	10300001	10400000
LR999947.1	10400001	10500000
LR999947.1	10500001	10600000
LR999947.1	10600001	10700000
LR999947.1	10700001	10800000
LR999947.1	10800001	10900000
LR999947.1	10900001	11000000
LR999947.1	11000001	11100000
LR999947.1	11100001	11200000
LR999947.1	11200001	11300000
LR999947.1	11300001	11400000
LR999947.1	11400001	11500000
LR999947.1	11500001	11600000
LR999947.1	11600001	11700000
LR999947.1	11700001	11704087
LR999948.1	1	100000
LR999948.1	100001	200000
LR999948.1	200001	300000
LR999948.1	300001	400000
LR999948.1	400001	500000
LR999948.1	500001	600000
LR999948.1	600001	700000
LR999948.1	700001	800000
LR999948.1	800001	900000
LR999948.1	900001	1000000
LR999948.1	1000001	1100000
LR999948.1	1100001	1200000
LR999948.1	1200001	1300000
LR999948.1	1300001	1400000
LR999948.1	1400001	1500000
LR999948.1	1500001	1600000
LR999948.1	1600001	1700000
LR999948.1	1700001	1800000
LR999948.1	1800001	1900000
LR999948.1	1900001	2000000
LR999948.1	2000001	2100000
LR999948.1	2100001	2200000
LR999948.1	2200001	2300000
LR999948.1	2300001	2400000
LR999948.1	2400001	2500000
LR999948.1	2500001	2600000
LR999948.1	2600001	2700000
LR999948.1	2700001	2800000
LR999948.1	2800001	2900000
LR999948.1	2900001	3000000
LR999948.1	3000001	3100000
LR999948.1	3100001	3200000
LR999948.1	3200001	3300000
LR999948.1	3300001	3400000
LR999948.1	3400001	3500000
LR999948.1	3500001	3600000
LR999948.1	3600001	3700000
LR999948.1	3700001	3800000
LR999948.1	3800001	3900000
LR999948.1	3900001	4000000
LR999948.1	4000001	4100000
LR999948.1	4100001	4200000
LR999948.1	4200001	4300000
LR999948.1	4300001	4400000
LR999948.1	4400001	4500000
LR999948.1	4500001	4600000
LR999948.1	4600001	4700000
LR999948.1	4700001	4800000
LR999948.1	4800001	4900000
LR999948.1	4900001	5000000
LR999948.1	5000001	5100000
LR999948.1	5100001	5200000
LR999948.1	5200001	5300000
LR999948.1	5300001	5400000
LR999948.1	5400001	5500000
LR999948.1	5500001	5600000
LR999948.1	5600001	5700000
LR999948.1	5700001	5800000
LR999948.1	5800001	5900000
LR999948.1	5900001	6000000
LR999948.1	6000001	6100000
LR999948.1	6100001	6200000
LR999948.1	6200001	6300000
LR999948.1	6300001	6400000
LR999948.1	6400001	6500000
LR999948.1	6500001	6600000
LR999948.1	6600001	6700000
LR999948.1	6700001	6800000
LR999948.1	6800001	6900000
LR999948.1	6900001	7000000
LR999948.1	7000001	7100000
LR999948.1	7100001	7200000
LR999948.1	7200001	7300000
LR999948.1	7300001	7400000
LR999948.1	7400001	7500000
LR999948.1	7500001	7600000
LR999948.1	7600001	7700000
LR999948.1	7700001	7800000
LR999948.1	7800001	7900000
LR999948.1	7900001	8000000
LR999948.1	8000001	8100000
LR999948.1	8100001	8200000
LR999948.1	8200001	8300000
LR999948.1	8300001	8400000
LR999948.1	8400001	8500000
LR999948.1	8500001	8600000
LR999948.1	8600001	8700000
LR999948.1	8700001	8800000
LR999948.1	8800001	8900000
LR999948.1	8900001	9000000
LR999948.1	9000001	9100000
LR999948.1	9100001	9200000
LR999948.1	9200001	9300000
LR999948.1	9300001	9400000
LR999948.1	9400001	9500000
LR999948.1	9500001	9600000
LR999948.1	9600001	9700000
LR999948.1	9700001	9800000
LR999948.1	9800001	9900000
LR999948.1	9900001	10000000
LR999948.1	10000001	10100000
LR999948.1	10100001	10200000
LR999948.1	10200001	10300000
LR999948.1	10300001	10400000
LR999948.1	10400001	10500000
LR999948.1	10500001	10600000
LR999948.1	10600001	10700000
LR999948.1	10700001	10800000
LR999948.1	10800001	10900000
LR999948.1	10900001	11000000
LR999948.1	11000001	11100000
LR999948.1	11100001	11200000
LR999948.1	11200001	11300000
LR999948.1	11300001	11326783
LR999949.1	1	100000
LR999949.1	100001	200000
LR999949.1	200001	300000
LR999949.1	300001	400000
LR999949.1	400001	500000
LR999949.1	500001	600000
LR999949.1	600001	700000
LR999949.1	700001	800000
LR999949.1	800001	900000
LR999949.1	900001	1000000
LR999949.1	1000001	1100000
LR999949.1	1100001	1200000
LR999949.1	1200001	1300000
LR999949.1	1300001	1400000
LR999949.1	1400001	1500000
LR999949.1	1500001	1600000
LR999949.1	1600001	1700000
LR999949.1	1700001	1800000
LR999949.1	1800001	1900000
LR999949.1	1900001	2000000
LR999949.1	2000001	2100000
LR999949.1	2100001	2200000
LR999949.1	2200001	2300000
LR999949.1	2300001	2400000
LR999949.1	2400001	2500000
LR999949.1	2500001	2600000
LR999949.1	2600001	2700000
LR999949.1	2700001	2800000
LR999949.1	2800001	2900000
LR999949.1	2900001	3000000
LR999949.1	3000001	3100000
LR999949.1	3100001	3200000
LR999949.1	3200001	3300000
LR999949.1	3300001	3400000
LR999949.1	3400001	3500000
LR999949.1	3500001	3600000
LR999949.1	3600001	3700000
LR999949.1	3700001	3800000
LR999949.1	3800001	3900000
LR999949.1	3900001	4000000
LR999949.1	4000001	4100000
LR999949.1	4100001	4200000
LR999949.1	4200001	4300000
LR999949.1	4300001	4400000
LR999949.1	4400001	4500000
LR999949.1	4500001	4600000
LR999949.1	4600001	4700000
LR999949.1	4700001	4800000
LR999949.1	4800001	4900000
LR999949.1	4900001	5000000
LR999949.1	5000001	5100000
LR999949.1	5100001	5200000
LR999949.1	5200001	5300000
LR999949.1	5300001	5400000
LR999949.1	5400001	5500000
LR999949.1	5500001	5600000
LR999949.1	5600001	5700000
LR999949.1	5700001	5800000
LR999949.1	5800001	5900000
LR999949.1	5900001	6000000
LR999949.1	6000001	6100000
LR999949.1	6100001	6200000
LR999949.1	6200001	6300000
LR999949.1	6300001	6400000
LR999949.1	6400001	6500000
LR999949.1	6500001	6600000
LR999949.1	6600001	6700000
LR999949.1	6700001	6800000
LR999949.1	6800001	6900000
LR999949.1	6900001	7000000
LR999949.1	7000001	7100000
LR999949.1	7100001	7200000
LR999949.1	7200001	7300000
LR999949.1	7300001	7400000
LR999949.1	7400001	7500000
LR999949.1	7500001	7600000
LR999949.1	7600001	7700000
LR999949.1	7700001	7800000
LR999949.1	7800001	7900000
LR999949.1	7900001	8000000
LR999949.1	8000001	8100000
LR999949.1	8100001	8200000
LR999949.1	8200001	8300000
LR999949.1	8300001	8400000
LR999949.1	8400001	8500000
LR999949.1	8500001	8600000
LR999949.1	8600001	8700000
LR999949.1	8700001	8800000
LR999949.1	8800001	8900000
LR999949.1	8900001	9000000
LR999949.1	9000001	9100000
LR999949.1	9100001	9200000
LR999949.1	9200001	9300000
LR999949.1	9300001	9400000
LR999949.1	9400001	9500000
LR999949.1	9500001	9600000
LR999949.1	9600001	9700000
LR999949.1	9700001	9800000
LR999949.1	9800001	9900000
LR999949.1	9900001	10000000
LR999949.1	10000001	10100000
LR999949.1	10100001	10200000
LR999949.1	10200001	10300000
LR999949.1	10300001	10400000
LR999949.1	10400001	10500000
LR999949.1	10500001	10600000
LR999949.1	10600001	10700000
LR999949.1	10700001	10800000
LR999949.1	10800001	10900000
LR999949.1	10900001	11000000
LR999949.1	11000001	11100000
LR999949.1	11100001	11199261
LR999950.1	1	100000
LR999950.1	100001	200000
