"set" "map" "mkr" "phys" "gen" "vld" "loess"
"vcar" "chrLR999941.1" "25016" 2240840 16.731 TRUE 5.87
"vcar" "chrLR999941.1" "25033" 2479760 16.731 TRUE 3.54
"vcar" "chrLR999941.1" "25039" 2741650 17.843 TRUE 6.22
"vcar" "chrLR999941.1" "25056" 2935050 18.954 TRUE 6.61
"vcar" "chrLR999941.1" "25078" 3177550 22.292 TRUE 8.58
"vcar" "chrLR999941.1" "25094" 3407730 23.404 TRUE 4.39
"vcar" "chrLR999941.1" "25098" 3509880 23.404 TRUE 2.82
"vcar" "chrLR999941.1" "25105" 3531600 23.404 TRUE 3.03
"vcar" "chrLR999941.1" "25109" 3544390 23.404 TRUE 3.08
"vcar" "chrLR999941.1" "25116" 3544730 23.404 TRUE 3
"vcar" "chrLR999941.1" "25198" 3826920 24.515 TRUE 1.98
"vcar" "chrLR999941.1" "25202" 3841890 24.515 TRUE 1.79
"vcar" "chrLR999941.1" "25235" 4025460 24.515 TRUE 0.64
"vcar" "chrLR999941.1" "25236" 4025680 24.515 TRUE 0.64
"vcar" "chrLR999941.1" "25244" 4347700 24.515 TRUE 9.91
"vcar" "chrLR999941.1" "25283" 5090380 35.636 TRUE 7.06
"vcar" "chrLR999941.1" "25301" 5245810 35.636 TRUE 5.41
"vcar" "chrLR999941.1" "25345" 5775520 36.747 TRUE 2.32
"vcar" "chrLR999941.1" "25357" 5793670 36.747 TRUE 2.66
"vcar" "chrLR999941.1" "25363" 5805890 36.747 TRUE 2.11
"vcar" "chrLR999941.1" "25391" 5942650 36.747 TRUE 2.78
"vcar" "chrLR999941.1" "25480" 6426810 36.747 TRUE 3.91
"vcar" "chrLR999941.1" "25496" 7210020 42.304 TRUE 4.57
"vcar" "chrLR999941.1" "25505" 7284270 42.304 TRUE 4.17
"vcar" "chrLR999941.1" "25572" 7815180 43.416 TRUE 2.06
"vcar" "chrLR999941.1" "25596" 7914380 44.527 TRUE 1.67
"vcar" "chrLR999941.1" "25614" 8170900 44.527 TRUE 1.2
"vcar" "chrLR999941.1" "25621" 8181980 44.527 TRUE 1.01
"vcar" "chrLR999941.1" "25676" 8602130 44.527 TRUE 1.63
"vcar" "chrLR999941.1" "25681" 8794290 44.527 TRUE 3.99
"vcar" "chrLR999941.1" "25728" 9135330 46.75 TRUE 2.29
"vcar" "chrLR999941.1" "25772" 9199710 46.75 TRUE 2.03
"vcar" "chrLR999941.1" "25777" 9280730 46.75 TRUE 1.69
"vcar" "chrLR999941.1" "25785" 9281000 46.75 TRUE 1.7
"vcar" "chrLR999941.1" "25798" 9498690 46.75 TRUE 0.6
"vcar" "chrLR999941.1" "25846" 9653870 46.75 TRUE 1.45
"vcar" "chrLR999941.1" "25893" 10242800 46.75 TRUE 1.78
"vcar" "chrLR999941.1" "25914" 10710200 50.083 TRUE 3.37
"vcar" "chrLR999941.1" "26027" 11469800 51.195 TRUE 3.45
"vcar" "chrLR999941.1" "26069" 11784500 54.53 TRUE 3.22
"vcar" "chrLR999941.1" "26125" 12193700 54.53 TRUE 2.17
"vcar" "chrLR999941.1" "26128" 12212000 54.53 TRUE 2.15
"vcar" "chrLR999941.1" "26170" 12619800 55.641 TRUE 1.35
"vcar" "chrLR999941.1" "26189" 12630500 55.641 TRUE 1.33
"vcar" "chrLR999941.1" "26216" 13023700 55.641 TRUE 0.54
"vcar" "chrLR999941.1" "26281" 13682500 55.641 TRUE NA
"vcar" "chrLR999942.1" "26308" 90278 0 TRUE NA
"vcar" "chrLR999942.1" "26367" 688998 6.673 TRUE 6.59
"vcar" "chrLR999942.1" "26391" 736732 7.785 TRUE 5.71
"vcar" "chrLR999942.1" "26404" 770620 7.785 TRUE 5.74
"vcar" "chrLR999942.1" "26422" 1176790 7.785 TRUE -0.17
"vcar" "chrLR999942.1" "26443" 1569060 7.785 TRUE 1.59
"vcar" "chrLR999942.1" "26467" 1575440 7.785 TRUE 1.41
"vcar" "chrLR999942.1" "26489" 1607480 7.785 TRUE 1.68
"vcar" "chrLR999942.1" "26571" 2040940 8.896 TRUE 3.1
"vcar" "chrLR999942.1" "26629" 2545710 11.118 TRUE 3.75
"vcar" "chrLR999942.1" "26644" 2558280 11.118 TRUE 3.81
"vcar" "chrLR999942.1" "26658" 2657490 11.118 TRUE 3.91
"vcar" "chrLR999942.1" "26659" 2804750 11.118 TRUE 4.17
"vcar" "chrLR999942.1" "26694" 3560320 15.575 TRUE 4.17
"vcar" "chrLR999942.1" "26742" 4013330 16.686 TRUE 5.34
"vcar" "chrLR999942.1" "26758" 4013670 16.686 TRUE 5.33
"vcar" "chrLR999942.1" "26791" 4198080 16.686 TRUE 6.04
"vcar" "chrLR999942.1" "26815" 4443380 20.024 TRUE 8.42
"vcar" "chrLR999942.1" "26834" 4512720 21.136 TRUE 6.53
"vcar" "chrLR999942.1" "26855" 4659710 21.136 TRUE 5.6
"vcar" "chrLR999942.1" "26860" 4684910 21.136 TRUE 5.3
"vcar" "chrLR999942.1" "26870" 4700640 21.136 TRUE 5.08
"vcar" "chrLR999942.1" "26919" 5429200 23.359 TRUE 4.19
"vcar" "chrLR999942.1" "26927" 5435540 23.359 TRUE 4.64
"vcar" "chrLR999942.1" "26929" 5435760 23.359 TRUE 4.11
"vcar" "chrLR999942.1" "26951" 5717050 25.582 TRUE 4.91
"vcar" "chrLR999942.1" "26958" 5757080 25.582 TRUE 4.05
"vcar" "chrLR999942.1" "27022" 6196020 25.582 TRUE -0.92
"vcar" "chrLR999942.1" "27043" 6330010 25.582 TRUE 0
"vcar" "chrLR999942.1" "27062" 6711080 25.582 TRUE 0
"vcar" "chrLR999942.1" "27078" 6739890 25.582 TRUE 0
"vcar" "chrLR999942.1" "27088" 6742860 25.582 TRUE 0
"vcar" "chrLR999942.1" "27100" 6916320 25.582 TRUE 0
"vcar" "chrLR999942.1" "27102" 6916540 25.582 TRUE 0
"vcar" "chrLR999942.1" "27144" 7301870 25.582 TRUE 0
"vcar" "chrLR999942.1" "27149" 7302130 25.582 TRUE 0
"vcar" "chrLR999942.1" "27184" 7588840 25.582 TRUE 0.24
"vcar" "chrLR999942.1" "27190" 7589080 25.582 TRUE 0.24
"vcar" "chrLR999942.1" "27214" 7888270 25.582 TRUE 3.09
"vcar" "chrLR999942.1" "27270" 8383440 27.804 TRUE 5.84
"vcar" "chrLR999942.1" "27288" 8446560 28.916 TRUE 6.74
"vcar" "chrLR999942.1" "27294" 8642990 30.027 TRUE 5.54
"vcar" "chrLR999942.1" "27339" 8915800 33.361 TRUE 6.34
"vcar" "chrLR999942.1" "27359" 9582520 35.585 TRUE 4.88
"vcar" "chrLR999942.1" "27386" 10123900 37.808 TRUE 4.46
"vcar" "chrLR999942.1" "27403" 10418600 37.808 TRUE 4.7
"vcar" "chrLR999942.1" "27418" 10473500 38.92 TRUE 4.62
"vcar" "chrLR999942.1" "27433" 10502900 41.143 TRUE 4.8
"vcar" "chrLR999942.1" "27459" 10722000 41.143 TRUE 4.75
"vcar" "chrLR999942.1" "27502" 11353000 43.366 TRUE 3.94
"vcar" "chrLR999942.1" "27564" 11588900 44.477 TRUE 4.58
"vcar" "chrLR999942.1" "27571" 11589200 44.477 TRUE 4.59
"vcar" "chrLR999942.1" "27604" 12022700 45.588 TRUE 5
"vcar" "chrLR999942.1" "27608" 12082100 45.588 TRUE 5.55
"vcar" "chrLR999942.1" "27618" 12127800 48.927 TRUE 4.32
"vcar" "chrLR999942.1" "27654" 12295300 48.927 TRUE 3.36
"vcar" "chrLR999942.1" "27656" 12295500 48.927 TRUE 3.36
"vcar" "chrLR999942.1" "27696" 12427100 48.927 TRUE 2.65
"vcar" "chrLR999942.1" "27721" 13082600 48.927 TRUE -1.44
"vcar" "chrLR999942.1" "27732" 13083000 48.927 TRUE NA
"vcar" "chrLR999943.1" "27774" 412145 2.223 TRUE NA
"vcar" "chrLR999943.1" "27817" 474956 2.223 TRUE -1.27
"vcar" "chrLR999943.1" "27836" 644294 2.223 TRUE -0.5
"vcar" "chrLR999943.1" "27880" 941745 2.223 TRUE 1.32
"vcar" "chrLR999943.1" "27893" 1021190 2.223 TRUE 2.1
"vcar" "chrLR999943.1" "27899" 1029260 2.223 TRUE 2.29
"vcar" "chrLR999943.1" "27920" 1299680 2.223 TRUE 8.26
"vcar" "chrLR999943.1" "27933" 1426190 5.561 TRUE 5.75
"vcar" "chrLR999943.1" "27961" 1587900 6.672 TRUE 4.35
"vcar" "chrLR999943.1" "28033" 2185310 6.672 TRUE 1.96
"vcar" "chrLR999943.1" "28079" 2615340 7.783 TRUE 2.34
"vcar" "chrLR999943.1" "28272" 3272670 10.007 TRUE 2.9
"vcar" "chrLR999943.1" "28290" 3798800 10.007 TRUE 3.24
"vcar" "chrLR999943.1" "28331" 4129820 13.342 TRUE 3.45
"vcar" "chrLR999943.1" "28376" 4362730 13.342 TRUE 3.46
"vcar" "chrLR999943.1" "28399" 4363220 13.342 TRUE 3.45
"vcar" "chrLR999943.1" "28415" 4470680 13.342 TRUE 2.89
"vcar" "chrLR999943.1" "28434" 4787220 14.453 TRUE 1.41
"vcar" "chrLR999943.1" "28444" 4908150 14.453 TRUE 1.07
"vcar" "chrLR999943.1" "28474" 5394850 14.453 TRUE 1.54
"vcar" "chrLR999943.1" "28490" 5708550 15.565 TRUE 2.83
"vcar" "chrLR999943.1" "28496" 5708910 15.565 TRUE 2.83
"vcar" "chrLR999943.1" "28547" 6683420 20.021 TRUE -2.46
"vcar" "chrLR999943.1" "28553" 6760210 20.021 TRUE -1.61
"vcar" "chrLR999943.1" "28563" 6822620 20.021 TRUE -0.35
"vcar" "chrLR999943.1" "28569" 6968690 20.021 TRUE 2.67
"vcar" "chrLR999943.1" "28588" 7273670 22.245 TRUE 9.88
"vcar" "chrLR999943.1" "28599" 7342540 22.245 TRUE 9.07
"vcar" "chrLR999943.1" "28606" 7342790 22.245 TRUE 9.07
"vcar" "chrLR999943.1" "28625" 7541790 25.578 TRUE 8.94
"vcar" "chrLR999943.1" "28665" 7797730 26.69 TRUE 3.63
"vcar" "chrLR999943.1" "28686" 7813500 26.69 TRUE 3.17
"vcar" "chrLR999943.1" "28741" 8229860 26.69 TRUE 0.45
"vcar" "chrLR999943.1" "28742" 8279290 26.69 TRUE 0.97
"vcar" "chrLR999943.1" "28760" 8343660 26.69 TRUE 1.47
"vcar" "chrLR999943.1" "28821" 9012230 28.913 TRUE 7.18
"vcar" "chrLR999943.1" "28857" 9061100 28.913 TRUE 7.68
"vcar" "chrLR999943.1" "28863" 9087070 30.025 TRUE 7.83
"vcar" "chrLR999943.1" "28864" 9219250 30.025 TRUE 8.4
"vcar" "chrLR999943.1" "28868" 9350720 32.248 TRUE 6.65
"vcar" "chrLR999943.1" "28943" 9866090 33.36 TRUE 2.52
"vcar" "chrLR999943.1" "28956" 9893890 33.36 TRUE 2.47
"vcar" "chrLR999943.1" "28964" 9894150 33.36 TRUE 2.47
"vcar" "chrLR999943.1" "28979" 10497800 34.471 TRUE 1.63
"vcar" "chrLR999943.1" "29041" 11397600 35.582 TRUE 2.47
"vcar" "chrLR999943.1" "29098" 11792600 37.805 TRUE 5.02
"vcar" "chrLR999943.1" "29116" 12339900 37.805 TRUE 9.05
"vcar" "chrLR999943.1" "29193" 12936500 47.85 TRUE 13.92
"vcar" "chrLR999943.1" "29223" 13149500 50.072 TRUE NA
"vcar" "chrLR999944.1" "29252" 280790 0 TRUE NA
"vcar" "chrLR999944.1" "29257" 281045 0 TRUE -1.62
"vcar" "chrLR999944.1" "29267" 362004 0 TRUE -1.31
"vcar" "chrLR999944.1" "29298" 1181230 0 TRUE 1.75
"vcar" "chrLR999944.1" "29351" 2760070 7.842 TRUE 5.03
"vcar" "chrLR999944.1" "29393" 3227950 10.066 TRUE 5.15
"vcar" "chrLR999944.1" "29450" 3477890 11.177 TRUE 4.89
"vcar" "chrLR999944.1" "29459" 3649600 11.177 TRUE 4.63
"vcar" "chrLR999944.1" "29484" 3919190 14.512 TRUE 4.23
"vcar" "chrLR999944.1" "29576" 5522480 16.736 TRUE 2.88
"vcar" "chrLR999944.1" "29592" 5666200 17.847 TRUE 5.86
"vcar" "chrLR999944.1" "29593" 5804300 17.847 TRUE 4.99
"vcar" "chrLR999944.1" "29604" 5867010 18.958 TRUE 4.59
"vcar" "chrLR999944.1" "29620" 5894520 18.958 TRUE 4.42
"vcar" "chrLR999944.1" "29673" 6892700 20.069 TRUE 8.05
"vcar" "chrLR999944.1" "29738" 7322600 22.293 TRUE 2.13
"vcar" "chrLR999944.1" "29746" 7322870 22.293 TRUE 2.13
"vcar" "chrLR999944.1" "29756" 7395430 22.293 TRUE 0.31
"vcar" "chrLR999944.1" "29777" 7537990 22.293 TRUE 0
"vcar" "chrLR999944.1" "29807" 7667490 22.293 TRUE 0
"vcar" "chrLR999944.1" "29851" 7894150 22.293 TRUE 2.38
"vcar" "chrLR999944.1" "29853" 7921160 22.293 TRUE 3.05
"vcar" "chrLR999944.1" "29855" 7921450 22.293 TRUE 3.06
"vcar" "chrLR999944.1" "29861" 7943950 22.293 TRUE 3.61
"vcar" "chrLR999944.1" "29875" 8120160 23.404 TRUE 5.48
"vcar" "chrLR999944.1" "29893" 8122330 23.404 TRUE 5.48
"vcar" "chrLR999944.1" "29916" 8335570 24.516 TRUE 38.39
"vcar" "chrLR999944.1" "29947" 8407540 30.094 TRUE 61.32
"vcar" "chrLR999944.1" "29998" 8983510 32.318 TRUE 4.66
"vcar" "chrLR999944.1" "30037" 9144090 32.318 TRUE 3.67
"vcar" "chrLR999944.1" "30137" 9783260 37.885 TRUE 5.1
"vcar" "chrLR999944.1" "30170" 9788660 37.885 TRUE 5.05
"vcar" "chrLR999944.1" "30177" 9872990 37.885 TRUE 4.35
"vcar" "chrLR999944.1" "30178" 9873310 37.885 TRUE 4.35
"vcar" "chrLR999944.1" "30185" 9935430 37.885 TRUE 3.84
"vcar" "chrLR999944.1" "30216" 10054800 38.997 TRUE 9.79
"vcar" "chrLR999944.1" "30306" 10985700 42.335 TRUE 4.3
"vcar" "chrLR999944.1" "30349" 11401900 44.559 TRUE 4.7
"vcar" "chrLR999944.1" "30366" 11502600 44.559 TRUE 4.81
"vcar" "chrLR999944.1" "30404" 11952500 46.782 TRUE 4.27
"vcar" "chrLR999944.1" "30425" 12263000 49.005 TRUE 3.65
"vcar" "chrLR999944.1" "30434" 12408300 49.005 TRUE 3.33
"vcar" "chrLR999944.1" "30451" 12605000 49.005 TRUE NA
"vcar" "chrLR999945.1" "30504" 400544 0 TRUE NA
"vcar" "chrLR999945.1" "30520" 402976 0 TRUE 8.78
"vcar" "chrLR999945.1" "30533" 490835 1.111 TRUE 8.14
"vcar" "chrLR999945.1" "30588" 1279690 5.567 TRUE 2.58
"vcar" "chrLR999945.1" "30640" 1468090 5.567 TRUE 2.98
"vcar" "chrLR999945.1" "30654" 1593520 5.567 TRUE 2.81
"vcar" "chrLR999945.1" "30667" 1613250 5.567 TRUE 3.13
"vcar" "chrLR999945.1" "30702" 1971440 7.791 TRUE 3.22
"vcar" "chrLR999945.1" "30706" 1971830 7.791 TRUE 3.19
"vcar" "chrLR999945.1" "30733" 2170300 7.791 TRUE 2.7
"vcar" "chrLR999945.1" "30738" 2173180 7.791 TRUE 0.41
"vcar" "chrLR999945.1" "30741" 2173470 7.791 TRUE 2.9
"vcar" "chrLR999945.1" "30743" 2307910 7.791 TRUE 8.73
"vcar" "chrLR999945.1" "30768" 2339360 8.902 TRUE 10.47
"vcar" "chrLR999945.1" "30777" 2676880 15.575 TRUE 11.67
"vcar" "chrLR999945.1" "30791" 2706680 15.575 TRUE 11.04
"vcar" "chrLR999945.1" "30797" 2709610 15.575 TRUE 10.66
"vcar" "chrLR999945.1" "30806" 2709870 15.575 TRUE 10.67
"vcar" "chrLR999945.1" "30826" 2836340 15.575 TRUE 8.07
"vcar" "chrLR999945.1" "30883" 3321970 17.799 TRUE 0.83
"vcar" "chrLR999945.1" "30897" 3521650 17.799 TRUE 5.5
"vcar" "chrLR999945.1" "30970" 4050370 22.255 TRUE 9.49
"vcar" "chrLR999945.1" "30982" 4083860 22.255 TRUE 9.71
"vcar" "chrLR999945.1" "31013" 4318580 24.478 TRUE 11.26
"vcar" "chrLR999945.1" "31017" 4318840 24.478 TRUE 11.26
"vcar" "chrLR999945.1" "31030" 4425660 27.816 TRUE 14.11
"vcar" "chrLR999945.1" "31047" 4519670 28.927 TRUE 9.38
"vcar" "chrLR999945.1" "31076" 4631380 28.927 TRUE 8.36
"vcar" "chrLR999945.1" "31082" 4694030 28.927 TRUE 5.91
"vcar" "chrLR999945.1" "31085" 4694370 28.927 TRUE 5.91
"vcar" "chrLR999945.1" "31137" 5343180 28.927 TRUE 1.19
"vcar" "chrLR999945.1" "31142" 5430820 28.927 TRUE 3.44
"vcar" "chrLR999945.1" "31160" 5454240 31.151 TRUE 3.6
"vcar" "chrLR999945.1" "31173" 5727970 31.151 TRUE 3.92
"vcar" "chrLR999945.1" "31178" 5736100 31.151 TRUE 2.42
"vcar" "chrLR999945.1" "31203" 5755540 31.151 TRUE 3.94
"vcar" "chrLR999945.1" "31211" 5780220 31.151 TRUE 3.67
"vcar" "chrLR999945.1" "31268" 6255650 31.151 TRUE 6.86
"vcar" "chrLR999945.1" "31289" 6402240 35.601 TRUE 6.58
"vcar" "chrLR999945.1" "31299" 6585660 35.601 TRUE 4.52
"vcar" "chrLR999945.1" "31361" 7304580 37.823 TRUE 2.58
"vcar" "chrLR999945.1" "31370" 7304930 37.823 TRUE 2.57
"vcar" "chrLR999945.1" "31392" 8019960 38.934 TRUE 3.03
"vcar" "chrLR999945.1" "31396" 8020220 38.934 TRUE 3.04
"vcar" "chrLR999945.1" "31430" 8311810 38.934 TRUE 2.59
"vcar" "chrLR999945.1" "31472" 8896070 43.391 TRUE 1.51
"vcar" "chrLR999945.1" "31539" 9978730 43.391 TRUE 2.05
"vcar" "chrLR999945.1" "31572" 10434400 43.391 TRUE 5.09
"vcar" "chrLR999945.1" "31631" 10828200 46.726 TRUE 5.13
"vcar" "chrLR999945.1" "31640" 10914700 47.837 TRUE 5.63
"vcar" "chrLR999945.1" "31649" 11013100 47.837 TRUE 5.23
"vcar" "chrLR999945.1" "31657" 11072000 47.837 TRUE 5.86
"vcar" "chrLR999945.1" "31665" 11084800 47.837 TRUE 5.27
"vcar" "chrLR999945.1" "31675" 11311600 48.948 TRUE 4.76
"vcar" "chrLR999945.1" "31676" 11347100 48.948 TRUE 4.34
"vcar" "chrLR999945.1" "31688" 11364900 51.172 TRUE 4.21
"vcar" "chrLR999945.1" "31764" 12071600 51.172 TRUE 1.94
"vcar" "chrLR999945.1" "31821" 12439300 52.283 TRUE 1.11
"vcar" "chrLR999945.1" "31830" 12611800 52.283 TRUE 0.91
"vcar" "chrLR999945.1" "31867" 12762400 52.283 TRUE NA
"vcar" "chrLR999946.1" "31895" 345848 0 TRUE NA
"vcar" "chrLR999946.1" "31918" 481123 0 TRUE 2.83
"vcar" "chrLR999946.1" "31966" 1281550 4.45 TRUE 5.93
"vcar" "chrLR999946.1" "31967" 1415930 4.45 TRUE 6.4
"vcar" "chrLR999946.1" "31973" 1441500 4.45 TRUE 7.31
"vcar" "chrLR999946.1" "31980" 1441750 4.45 TRUE 7.21
"vcar" "chrLR999946.1" "31987" 1489120 4.45 TRUE 7.41
"vcar" "chrLR999946.1" "32004" 1817520 7.788 TRUE 4.29
"vcar" "chrLR999946.1" "32007" 1817750 7.788 TRUE 4.28
"vcar" "chrLR999946.1" "32056" 2220600 7.788 TRUE 4.05
"vcar" "chrLR999946.1" "32062" 2224790 7.788 TRUE 4.12
"vcar" "chrLR999946.1" "32103" 2640560 11.126 TRUE 11.69
"vcar" "chrLR999946.1" "32104" 2640810 11.126 TRUE 11.7
"vcar" "chrLR999946.1" "32207" 4030350 22.374 TRUE 8.08
"vcar" "chrLR999946.1" "32234" 4089450 22.374 TRUE 8.46
"vcar" "chrLR999946.1" "32240" 4089750 22.374 TRUE 8.45
"vcar" "chrLR999946.1" "32245" 4490900 25.713 TRUE 6.35
"vcar" "chrLR999946.1" "32288" 5030970 27.936 TRUE 4.09
"vcar" "chrLR999946.1" "32306" 5185830 29.048 TRUE 3.89
"vcar" "chrLR999946.1" "32309" 5186040 29.048 TRUE 3.89
"vcar" "chrLR999946.1" "32334" 5397950 29.048 TRUE 3.67
"vcar" "chrLR999946.1" "32343" 5503040 30.159 TRUE 4.11
"vcar" "chrLR999946.1" "32388" 6224210 33.494 TRUE 4.56
"vcar" "chrLR999946.1" "32403" 6224770 33.494 TRUE 4.56
"vcar" "chrLR999946.1" "32414" 6466560 34.605 TRUE 3.17
"vcar" "chrLR999946.1" "32417" 6466770 34.605 TRUE 3.17
"vcar" "chrLR999946.1" "32427" 6474240 34.605 TRUE 3.12
"vcar" "chrLR999946.1" "32445" 6474450 34.605 TRUE 3.11
"vcar" "chrLR999946.1" "32525" 7384990 34.605 TRUE 0
"vcar" "chrLR999946.1" "32540" 7385220 34.605 TRUE 0
"vcar" "chrLR999946.1" "32576" 7915180 34.605 TRUE 0.62
"vcar" "chrLR999946.1" "32605" 8106090 34.605 TRUE 1.98
"vcar" "chrLR999946.1" "32637" 8402430 35.716 TRUE 3.03
"vcar" "chrLR999946.1" "32639" 8402660 35.716 TRUE 3.04
"vcar" "chrLR999946.1" "32641" 8411990 35.716 TRUE 3.06
"vcar" "chrLR999946.1" "32664" 8498120 35.716 TRUE 3.37
"vcar" "chrLR999946.1" "32709" 9017300 37.939 TRUE 0.01
"vcar" "chrLR999946.1" "32716" 9017570 37.939 TRUE 0
"vcar" "chrLR999946.1" "32721" 9047390 37.939 TRUE 0
"vcar" "chrLR999946.1" "32731" 9132050 37.939 TRUE 0
"vcar" "chrLR999946.1" "32734" 9175330 37.939 TRUE 0
"vcar" "chrLR999946.1" "32741" 9175570 37.939 TRUE 0
"vcar" "chrLR999946.1" "32753" 9176920 37.939 TRUE 0
"vcar" "chrLR999946.1" "32773" 9292840 37.939 TRUE 9.24
"vcar" "chrLR999946.1" "32779" 9293070 37.939 TRUE 9.3
"vcar" "chrLR999946.1" "32783" 9359400 39.05 TRUE 11.65
"vcar" "chrLR999946.1" "32793" 9359750 39.05 TRUE 11.6
"vcar" "chrLR999946.1" "32829" 9652680 39.05 TRUE -1.8
"vcar" "chrLR999946.1" "33009" 11747000 50.227 TRUE 1.32
"vcar" "chrLR999946.1" "33029" 11790100 50.227 TRUE 1.17
"vcar" "chrLR999946.1" "33124" 12451400 50.227 TRUE -1.21
"vcar" "chrLR999946.1" "33125" 12451700 50.227 TRUE NA
"vcar" "chrLR999947.1" "33244" 929138 0 TRUE NA
"vcar" "chrLR999947.1" "33271" 1053160 0 TRUE 2.49
"vcar" "chrLR999947.1" "33283" 1282480 1.111 TRUE 3.59
"vcar" "chrLR999947.1" "33301" 1315650 1.111 TRUE 3.75
"vcar" "chrLR999947.1" "33389" 2304890 6.69 TRUE 19.57
"vcar" "chrLR999947.1" "33396" 2541090 11.139 TRUE 11.68
"vcar" "chrLR999947.1" "33416" 2853850 13.362 TRUE 6.4
"vcar" "chrLR999947.1" "33436" 2871290 13.362 TRUE 6.12
"vcar" "chrLR999947.1" "33454" 2994940 13.362 TRUE 4.56
"vcar" "chrLR999947.1" "33455" 2995230 13.362 TRUE 4.56
"vcar" "chrLR999947.1" "33477" 3409260 15.586 TRUE 4.48
"vcar" "chrLR999947.1" "33485" 3644860 16.697 TRUE 2.68
"vcar" "chrLR999947.1" "33505" 3862470 16.697 TRUE 4.27
"vcar" "chrLR999947.1" "33508" 3946410 16.697 TRUE 5.04
"vcar" "chrLR999947.1" "33519" 3979810 17.808 TRUE 5.48
"vcar" "chrLR999947.1" "33534" 4196340 18.92 TRUE 3.2
"vcar" "chrLR999947.1" "33544" 4196560 18.92 TRUE 3.2
"vcar" "chrLR999947.1" "33596" 4612310 18.92 TRUE 1.61
"vcar" "chrLR999947.1" "33643" 5232810 20.031 TRUE 2.8
"vcar" "chrLR999947.1" "33675" 5829070 21.142 TRUE 6.96
"vcar" "chrLR999947.1" "33681" 5884230 23.366 TRUE 7.4
"vcar" "chrLR999947.1" "33687" 6080970 25.59 TRUE 9.45
"vcar" "chrLR999947.1" "33704" 6314040 26.701 TRUE 9.87
"vcar" "chrLR999947.1" "33724" 6585020 30.039 TRUE 8.55
"vcar" "chrLR999947.1" "33750" 6718910 31.15 TRUE 7.62
"vcar" "chrLR999947.1" "33798" 7090720 33.374 TRUE 2.81
"vcar" "chrLR999947.1" "33801" 7091020 33.374 TRUE 2.81
"vcar" "chrLR999947.1" "33839" 7378240 33.374 TRUE 0
"vcar" "chrLR999947.1" "33862" 7554270 33.374 TRUE 0
"vcar" "chrLR999947.1" "33878" 7646420 33.374 TRUE 0
"vcar" "chrLR999947.1" "33881" 7656060 33.374 TRUE 0
"vcar" "chrLR999947.1" "33887" 7795320 33.374 TRUE 1.81
"vcar" "chrLR999947.1" "33896" 7835550 33.374 TRUE 2.61
"vcar" "chrLR999947.1" "33943" 8050710 34.485 TRUE 7.06
"vcar" "chrLR999947.1" "33949" 8050960 34.485 TRUE 7.07
"vcar" "chrLR999947.1" "34012" 8883500 36.709 TRUE 1.49
"vcar" "chrLR999947.1" "34141" 10267900 38.933 TRUE 0.75
"vcar" "chrLR999947.1" "34182" 10734000 38.933 TRUE 0.28
"vcar" "chrLR999947.1" "34223" 10850800 38.933 TRUE 0.17
"vcar" "chrLR999947.1" "34279" 11612400 38.933 TRUE NA
"vcar" "chrLR999948.1" "34310" 249191 0 TRUE NA
"vcar" "chrLR999948.1" "34357" 258911 2.224 TRUE 7.22
"vcar" "chrLR999948.1" "34381" 662419 4.447 TRUE 6.23
"vcar" "chrLR999948.1" "34404" 851036 4.447 TRUE 5.92
"vcar" "chrLR999948.1" "34473" 1511980 8.894 TRUE 4.17
"vcar" "chrLR999948.1" "34515" 1788170 8.894 TRUE 6.41
"vcar" "chrLR999948.1" "34584" 2674790 16.688 TRUE 6.6
"vcar" "chrLR999948.1" "34665" 3255130 20.026 TRUE 3.91
"vcar" "chrLR999948.1" "34678" 3408020 20.026 TRUE 0.79
"vcar" "chrLR999948.1" "34715" 3487500 20.026 TRUE 2.33
"vcar" "chrLR999948.1" "34752" 3986110 23.361 TRUE 2.64
"vcar" "chrLR999948.1" "34781" 4110930 23.361 TRUE 0
"vcar" "chrLR999948.1" "34800" 4304180 23.361 TRUE 0
"vcar" "chrLR999948.1" "34814" 4403770 23.361 TRUE 0
"vcar" "chrLR999948.1" "34830" 4640030 23.361 TRUE 3.43
"vcar" "chrLR999948.1" "34853" 4933720 25.585 TRUE 4.74
"vcar" "chrLR999948.1" "34877" 5099770 25.585 TRUE 1.81
"vcar" "chrLR999948.1" "34914" 5872320 31.164 TRUE 5.23
"vcar" "chrLR999948.1" "34922" 6015280 32.275 TRUE 6.58
"vcar" "chrLR999948.1" "34948" 6579930 33.386 TRUE 0.64
"vcar" "chrLR999948.1" "34956" 6614870 33.386 TRUE 1.86
"vcar" "chrLR999948.1" "34977" 6823850 34.498 TRUE 7.6
"vcar" "chrLR999948.1" "34992" 6825410 34.498 TRUE 7.63
"vcar" "chrLR999948.1" "34996" 6837420 34.498 TRUE 7.82
"vcar" "chrLR999948.1" "35026" 7346270 38.944 TRUE 3.42
"vcar" "chrLR999948.1" "35064" 7686590 38.944 TRUE 0
"vcar" "chrLR999948.1" "35081" 8117640 38.944 TRUE 0
"vcar" "chrLR999948.1" "35142" 8648670 38.944 TRUE 0.57
"vcar" "chrLR999948.1" "35223" 9528070 40.055 TRUE 1.12
"vcar" "chrLR999948.1" "35252" 9842370 40.055 TRUE 1.13
"vcar" "chrLR999948.1" "35294" 10438300 41.166 TRUE 1.12
