"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow-3" "slidingwindow" "slidingwindow-2" "slidingwindow-4" "vld" "loess"
"15084" "vcar" "chrLR999933.1" 13862900 45.632 TRUE 5.29 4.92 4.92 5.29 TRUE 4.4
"15090" "vcar" "chrLR999933.1" 13924900 45.632 TRUE 3.24 4.92 4.92 3.24 TRUE 4.14
"15091" "vcar" "chrLR999933.1" 13925100 45.632 TRUE 3.24 4.92 4.92 3.24 TRUE 4.15
"15122" "vcar" "chrLR999933.1" 14176300 48.967 TRUE 2.98 5.24 5.24 2.98 TRUE 3.45
"15126" "vcar" "chrLR999933.1" 14176500 48.967 TRUE 2.98 5.24 5.24 2.98 TRUE 3.45
"15173" "vcar" "chrLR999933.1" 14570400 48.967 TRUE 2.58 0 0 2.58 TRUE 1.68
"15194" "vcar" "chrLR999933.1" 14690900 48.967 TRUE 2.4 0 0 2.4 TRUE 1.2
"15240" "vcar" "chrLR999933.1" 14901400 48.967 TRUE 2.08 0 0 2.08 TRUE 0.03
"15258" "vcar" "chrLR999933.1" 14940000 48.967 TRUE 0 0 0 0 TRUE -0.19
"15295" "vcar" "chrLR999933.1" 15282700 48.967 TRUE 0 0 0 0 TRUE NA
"15302" "vcar" "chrLR999934.1" 14622 0 TRUE 0 NA NA 0 TRUE NA
"15342" "vcar" "chrLR999934.1" 627058 0 TRUE 0 0 0 0 TRUE 0.91
"15345" "vcar" "chrLR999934.1" 627332 0 TRUE 0 0 0 0 TRUE 0.91
"15544" "vcar" "chrLR999934.1" 2831730 7.785 TRUE 0 0 0 0 TRUE 0.84
"15550" "vcar" "chrLR999934.1" 2908790 7.785 TRUE 0 0 0 0 TRUE 0.04
"15561" "vcar" "chrLR999934.1" 3004880 7.785 TRUE 0 0 0 0 TRUE 1.65
"15698" "vcar" "chrLR999934.1" 5797360 8.896 TRUE 12.01 17.58 17.58 12.01 TRUE 21.55
"15742" "vcar" "chrLR999934.1" 5931120 8.896 TRUE 12.01 16.51 16.51 12.01 TRUE 18.67
"15747" "vcar" "chrLR999934.1" 6130560 14.463 TRUE 12.01 16.51 16.51 12.01 TRUE 14.19
"15813" "vcar" "chrLR999934.1" 6325650 16.687 TRUE 6.22 11.94 11.94 6.22 TRUE 9.46
"15852" "vcar" "chrLR999934.1" 6636280 17.798 TRUE 6.22 3.58 3.58 6.22 TRUE 4.7
"15910" "vcar" "chrLR999934.1" 7290450 18.91 TRUE 2.23 3.23 3.23 2.23 TRUE 2.22
"15936" "vcar" "chrLR999934.1" 7324150 18.91 TRUE 2.23 2.52 2.52 2.23 TRUE 2.24
"15960" "vcar" "chrLR999934.1" 7649240 20.021 TRUE 2.52 2.52 2.52 2.52 TRUE 2.28
"15971" "vcar" "chrLR999934.1" 7794710 20.021 TRUE 2.52 2.54 2.54 2.52 TRUE 2.21
"16087" "vcar" "chrLR999934.1" 8818690 22.245 TRUE 4.24 5.58 5.58 4.24 TRUE 4.22
"16107" "vcar" "chrLR999934.1" 9216610 24.467 TRUE 5.5 4.24 4.24 5.5 TRUE 4.85
"16123" "vcar" "chrLR999934.1" 9382910 25.578 TRUE 4.92 2.29 2.29 4.92 TRUE 4.03
"16150" "vcar" "chrLR999934.1" 9654510 25.578 TRUE 4.63 5.59 5.59 4.63 TRUE 5.68
"16174" "vcar" "chrLR999934.1" 9890660 28.913 TRUE 4.39 4.64 4.64 4.39 TRUE 6.89
"16196" "vcar" "chrLR999934.1" 10047600 28.913 TRUE 4.39 3.75 3.75 4.39 TRUE 0.06
"16198" "vcar" "chrLR999934.1" 10047800 28.913 TRUE 4.39 3.75 3.75 4.39 TRUE 0.06
"16247" "vcar" "chrLR999934.1" 10329300 28.913 TRUE 5.21 2.47 2.47 5.21 TRUE 5.28
"16266" "vcar" "chrLR999934.1" 10394800 28.913 TRUE 5.46 3.2 3.2 5.46 TRUE 7.88
"16271" "vcar" "chrLR999934.1" 10455300 30.025 TRUE 5.46 3.2 3.2 5.46 TRUE 10.3
"16290" "vcar" "chrLR999934.1" 10567300 31.136 TRUE 5.3 10.14 10.14 5.3 TRUE 14.8
"16355" "vcar" "chrLR999934.1" 11208000 35.586 TRUE 4.2 0 0 4.2 TRUE 2.43
"16377" "vcar" "chrLR999934.1" 11394700 35.586 TRUE 3.7 0 0 3.7 TRUE 0
"16389" "vcar" "chrLR999934.1" 11491700 35.586 TRUE 2.51 0 0 2.51 TRUE 0
"16403" "vcar" "chrLR999934.1" 11875700 35.586 TRUE 0.68 0.9 0.9 0.68 TRUE 1.09
"16413" "vcar" "chrLR999934.1" 11923900 35.586 TRUE 0.68 1.22 1.22 0.68 TRUE 1.44
"16433" "vcar" "chrLR999934.1" 12026200 35.586 TRUE 0.68 2.65 2.65 0.68 TRUE 2.15
"16473" "vcar" "chrLR999934.1" 12319400 36.697 TRUE 0.7 2.65 2.65 0.7 TRUE 4.5
"16521" "vcar" "chrLR999934.1" 13294500 36.697 TRUE 1.36 6.2 6.2 1.36 TRUE 7.77
"16527" "vcar" "chrLR999934.1" 13340600 36.697 TRUE 3.08 6.2 6.2 3.08 TRUE 7.24
"16553" "vcar" "chrLR999934.1" 13553400 37.808 TRUE 3.08 3.08 3.08 3.08 TRUE 4.64
"16558" "vcar" "chrLR999934.1" 13553700 37.808 TRUE 3.08 3.08 3.08 3.08 TRUE 4.64
"16580" "vcar" "chrLR999934.1" 13567400 38.92 TRUE 3.08 3.08 3.08 3.08 TRUE 4.47
"16619" "vcar" "chrLR999934.1" 14043100 38.92 TRUE 3.08 1.59 1.59 3.08 TRUE NA
"16716" "vcar" "chrLR999935.1" 159981 0 TRUE 2.91 0 0 2.91 TRUE NA
"16722" "vcar" "chrLR999935.1" 163746 0 TRUE 2.91 0 0 2.91 TRUE 5.24
"16751" "vcar" "chrLR999935.1" 674414 0 TRUE 2.91 41.17 41.17 2.91 TRUE 4.6
"16759" "vcar" "chrLR999935.1" 728207 2.223 TRUE 2.91 41.17 41.17 2.91 TRUE 4.53
"16768" "vcar" "chrLR999935.1" 728602 2.223 TRUE 2.91 41.17 41.17 2.91 TRUE 4.53
"16826" "vcar" "chrLR999935.1" 1829530 7.802 TRUE NA NA NA NA TRUE 2.49
"17008" "vcar" "chrLR999935.1" 2924620 7.802 TRUE 2.62 2.62 2.62 2.62 TRUE 2.51
"17019" "vcar" "chrLR999935.1" 2936480 8.913 TRUE 2.62 2.62 2.62 2.62 TRUE 2.49
"17030" "vcar" "chrLR999935.1" 3153470 8.913 TRUE 2.62 2.62 2.62 2.62 TRUE 2.94
"17054" "vcar" "chrLR999935.1" 3154140 8.913 TRUE 2.62 2.62 2.62 2.62 TRUE 2.95
"17129" "vcar" "chrLR999935.1" 4330200 15.592 TRUE 1.26 0 0 1.26 TRUE 2.97
"17149" "vcar" "chrLR999935.1" 4498690 15.592 TRUE 1.24 0 0 1.24 TRUE 1.25
"17156" "vcar" "chrLR999935.1" 4564760 15.592 TRUE 1.24 0 0 1.24 TRUE 0.01
"17175" "vcar" "chrLR999935.1" 4867680 15.592 TRUE 2.32 1.49 1.49 2.32 TRUE 0.05
"17208" "vcar" "chrLR999935.1" 5289060 16.703 TRUE 3.75 1.65 1.65 3.75 TRUE 4.36
"17214" "vcar" "chrLR999935.1" 5289280 16.703 TRUE 3.75 1.65 1.65 3.75 TRUE 4.36
"17218" "vcar" "chrLR999935.1" 5368050 16.703 TRUE 4.32 7.55 7.55 4.32 TRUE 5.31
"17231" "vcar" "chrLR999935.1" 5375080 16.703 TRUE 4.32 7.55 7.55 4.32 TRUE 5.4
"17235" "vcar" "chrLR999935.1" 5479520 16.703 TRUE 4.32 7.55 7.55 4.32 TRUE 6.61
"17237" "vcar" "chrLR999935.1" 5580960 16.703 TRUE 6.71 8.53 8.53 6.71 TRUE 9.35
"17249" "vcar" "chrLR999935.1" 5795400 21.151 TRUE 5.48 9.68 9.68 5.48 TRUE 6.91
"17291" "vcar" "chrLR999935.1" 5994650 22.262 TRUE 4.83 12.44 12.44 4.83 TRUE 5.65
"17302" "vcar" "chrLR999935.1" 6013710 22.262 TRUE 4.83 12.44 12.44 4.83 TRUE 5.22
"17335" "vcar" "chrLR999935.1" 6691980 23.373 TRUE 2.17 0 0 2.17 TRUE 1.49
"17379" "vcar" "chrLR999935.1" 6971100 23.373 TRUE 2.05 0 0 2.05 TRUE 2.43
"17459" "vcar" "chrLR999935.1" 7504610 25.597 TRUE 3.22 0 0 3.22 TRUE 3.05
"17467" "vcar" "chrLR999935.1" 7688440 25.597 TRUE 3.22 2.05 2.05 3.22 TRUE 3.11
"17469" "vcar" "chrLR999935.1" 7697460 25.597 TRUE 3.77 2.05 2.05 3.77 TRUE 3.13
"17496" "vcar" "chrLR999935.1" 8106600 26.708 TRUE 2.88 5.06 5.06 2.88 TRUE 3.28
"17520" "vcar" "chrLR999935.1" 8244140 28.932 TRUE 3.34 2.6 2.6 3.34 TRUE 3.18
"17563" "vcar" "chrLR999935.1" 8735180 28.932 TRUE 3.11 2.49 2.49 3.11 TRUE 3.14
"17587" "vcar" "chrLR999935.1" 8887440 28.932 TRUE 3.11 4.18 4.18 3.11 TRUE 2.88
"17599" "vcar" "chrLR999935.1" 9128760 31.156 TRUE 3.65 4.18 4.18 3.65 TRUE 3.56
"17610" "vcar" "chrLR999935.1" 9198550 31.156 TRUE 3.65 3.91 3.91 3.65 TRUE 3.31
"17624" "vcar" "chrLR999935.1" 9328230 31.156 TRUE 4.59 3.48 3.48 4.59 TRUE 4.1
"17627" "vcar" "chrLR999935.1" 9376900 31.156 TRUE 4.59 3.48 3.48 4.59 TRUE 4.22
"17638" "vcar" "chrLR999935.1" 9631460 32.267 TRUE 4.1 4.91 4.91 4.1 TRUE 4.08
"17666" "vcar" "chrLR999935.1" 9729190 32.267 TRUE 3.8 5.49 5.49 3.8 TRUE 5.04
"17689" "vcar" "chrLR999935.1" 10044700 34.491 TRUE 3.06 6.58 6.58 3.06 TRUE 4.49
"17705" "vcar" "chrLR999935.1" 10051900 35.602 TRUE 3.06 6.58 6.58 3.06 TRUE 4.23
"17715" "vcar" "chrLR999935.1" 10216600 35.602 TRUE 3.24 2.67 2.67 3.24 TRUE 1.52
"17760" "vcar" "chrLR999935.1" 10624100 35.602 TRUE 3.07 0.99 0.99 3.07 TRUE 0.74
"17768" "vcar" "chrLR999935.1" 10707200 35.602 TRUE 2.93 2.55 2.55 2.93 TRUE 1.09
"17803" "vcar" "chrLR999935.1" 10735900 35.602 TRUE 2.56 4.38 4.38 2.56 TRUE 2.09
"17811" "vcar" "chrLR999935.1" 10736400 35.602 TRUE 2.56 4.38 4.38 2.56 TRUE 2.09
"17812" "vcar" "chrLR999935.1" 10865100 35.602 TRUE 2.56 4.19 4.19 2.56 TRUE 3.12
"17838" "vcar" "chrLR999935.1" 11060300 36.713 TRUE 3.99 4.34 4.34 3.99 TRUE 5.7
"17860" "vcar" "chrLR999935.1" 11184500 37.825 TRUE 3.99 4.62 4.62 3.99 TRUE 5.09
"17876" "vcar" "chrLR999935.1" 11196100 37.825 TRUE 3.99 4.62 4.62 3.99 TRUE 5.53
"17890" "vcar" "chrLR999935.1" 11212500 37.825 TRUE 3.99 4.79 4.79 3.99 TRUE 5.14
"17908" "vcar" "chrLR999935.1" 11216100 37.825 TRUE 3.99 4.79 4.79 3.99 TRUE 5.2
"17915" "vcar" "chrLR999935.1" 11319800 37.825 TRUE 4.83 5.55 5.55 4.83 TRUE 4.86
"17920" "vcar" "chrLR999935.1" 11447300 38.936 TRUE 4.83 4.9 4.9 4.83 TRUE 5.89
"17962" "vcar" "chrLR999935.1" 12046000 42.274 TRUE 6.24 9.52 9.52 6.24 TRUE 6.55
"18046" "vcar" "chrLR999935.1" 12456700 46.724 TRUE 6.37 5.85 5.85 6.37 TRUE 6.31
"18062" "vcar" "chrLR999935.1" 12544800 46.724 TRUE 6.37 5.85 5.85 6.37 TRUE 6.23
"18070" "vcar" "chrLR999935.1" 12634600 46.724 TRUE 6.37 0 0 6.37 TRUE 6.67
"18087" "vcar" "chrLR999935.1" 12850200 46.724 TRUE 6.37 5.31 5.31 6.37 TRUE 5.45
"18139" "vcar" "chrLR999935.1" 13301100 51.17 TRUE 3.53 9.86 9.86 3.53 TRUE 3.29
"18229" "vcar" "chrLR999935.1" 14056300 52.281 TRUE 2.42 0 0 2.42 TRUE 3.1
"18265" "vcar" "chrLR999935.1" 14297800 52.281 TRUE 2.42 3.84 3.84 2.42 TRUE 2.89
"18315" "vcar" "chrLR999935.1" 14352600 52.281 TRUE 3.62 3.62 3.62 3.62 TRUE 2.99
"18364" "vcar" "chrLR999935.1" 14722100 54.505 TRUE 3.62 4.62 4.62 3.62 TRUE 2.94
"18375" "vcar" "chrLR999935.1" 14739800 54.505 TRUE 3.62 4.62 4.62 3.62 TRUE 2.96
"18387" "vcar" "chrLR999935.1" 14838700 54.505 TRUE 3.62 4.77 4.77 3.62 TRUE 3.06
"18390" "vcar" "chrLR999935.1" 14838900 54.505 TRUE 3.62 4.77 4.77 3.62 TRUE NA
"18401" "vcar" "chrLR999936.1" 85279 0 TRUE 0 0 0 0 TRUE NA
"18403" "vcar" "chrLR999936.1" 122018 0 TRUE 0 0 0 0 TRUE 0.45
"18428" "vcar" "chrLR999936.1" 252002 0 TRUE 0.86 0 0 0.86 TRUE 0.56
"18438" "vcar" "chrLR999936.1" 391697 0 TRUE 0.94 0 0 0.94 TRUE 0.72
"18455" "vcar" "chrLR999936.1" 744730 0 TRUE 0.87 1.14 1.14 0.87 TRUE 0.83
"18478" "vcar" "chrLR999936.1" 939310 0 TRUE 0.87 2.42 2.42 0.87 TRUE 1.04
"18504" "vcar" "chrLR999936.1" 1142270 1.111 TRUE 0.83 1.76 1.76 0.83 TRUE 0.88
"18507" "vcar" "chrLR999936.1" 1198550 1.111 TRUE 0.83 1.76 1.76 0.83 TRUE 1.59
"18536" "vcar" "chrLR999936.1" 1323190 1.111 TRUE 0.86 1.04 1.04 0.86 TRUE 0.89
"18547" "vcar" "chrLR999936.1" 1528090 1.111 TRUE 1.65 0 0 1.65 TRUE -0.01
"18560" "vcar" "chrLR999936.1" 1720220 1.111 TRUE 1.74 0 0 1.74 TRUE 1.25
"18572" "vcar" "chrLR999936.1" 2073500 1.111 TRUE 1.57 3.15 3.15 1.57 TRUE 2.78
"18641" "vcar" "chrLR999936.1" 2510430 3.335 TRUE 1.7 2.25 2.25 1.7 TRUE 2.13
"18650" "vcar" "chrLR999936.1" 2510690 3.335 TRUE 1.7 2.25 2.25 1.7 TRUE 2.11
"18656" "vcar" "chrLR999936.1" 2535190 3.335 TRUE 1.72 2.25 2.25 1.72 TRUE 2.06
"18664" "vcar" "chrLR999936.1" 2694500 3.335 TRUE 1.72 0 0 1.72 TRUE 0.85
"18677" "vcar" "chrLR999936.1" 2858340 3.335 TRUE 1.47 0.56 0.56 1.47 TRUE 1.19
"18686" "vcar" "chrLR999936.1" 2975000 3.335 TRUE 1.47 0.56 0.56 1.47 TRUE 0.79
"18713" "vcar" "chrLR999936.1" 3129600 3.335 TRUE 0.94 1.35 1.35 0.94 TRUE 1.12
"18722" "vcar" "chrLR999936.1" 3303510 3.335 TRUE 0.94 1.53 1.53 0.94 TRUE 1.44
"18736" "vcar" "chrLR999936.1" 3303890 4.446 TRUE 0.94 1.53 1.53 0.94 TRUE 1.45
"18761" "vcar" "chrLR999936.1" 3500360 4.446 TRUE 0.94 1.79 1.79 0.94 TRUE 1.92
"18784" "vcar" "chrLR999936.1" 3750870 4.446 TRUE 1.96 1.33 1.33 1.96 TRUE 1.94
"18867" "vcar" "chrLR999936.1" 4570930 6.669 TRUE 3.56 0 0 3.56 TRUE 3.22
"18896" "vcar" "chrLR999936.1" 4745790 6.669 TRUE 3.56 5.47 5.47 3.56 TRUE 3.7
"18948" "vcar" "chrLR999936.1" 5227800 10.004 TRUE 4.66 5.33 5.33 4.66 TRUE 3.64
"18968" "vcar" "chrLR999936.1" 5419580 10.004 TRUE 4.66 0 0 4.66 TRUE 3.13
"19040" "vcar" "chrLR999936.1" 6438910 10.004 TRUE 4.46 10.52 10.52 4.46 TRUE 3.36
"19056" "vcar" "chrLR999936.1" 6498410 13.339 TRUE 4.46 10.52 10.52 4.46 TRUE 3.72
"19059" "vcar" "chrLR999936.1" 6589010 13.339 TRUE 5.29 10.52 10.52 5.29 TRUE 4.27
"19081" "vcar" "chrLR999936.1" 6773900 14.45 TRUE 5.35 4.58 4.58 5.35 TRUE 4.97
"19084" "vcar" "chrLR999936.1" 7127160 14.45 TRUE 4.99 5.21 5.21 4.99 TRUE 4.92
"19140" "vcar" "chrLR999936.1" 7357250 14.45 TRUE 4.99 7.34 7.34 4.99 TRUE 4.99
"19152" "vcar" "chrLR999936.1" 7421010 17.788 TRUE 4.99 6.27 6.27 4.99 TRUE 6.14
"19176" "vcar" "chrLR999936.1" 7533110 18.9 TRUE 4.1 5.71 5.71 4.1 TRUE 4.92
"19177" "vcar" "chrLR999936.1" 7752340 18.9 TRUE 3.19 4.98 4.98 3.19 TRUE 4.29
"19198" "vcar" "chrLR999936.1" 7805850 18.9 TRUE 3.34 4.98 4.98 3.34 TRUE 3.27
"19200" "vcar" "chrLR999936.1" 7918140 18.9 TRUE 3.34 1.54 1.54 3.34 TRUE 3.45
"19220" "vcar" "chrLR999936.1" 7948470 18.9 TRUE 3.34 1.31 1.31 3.34 TRUE 2.75
"19248" "vcar" "chrLR999936.1" 8435050 20.011 TRUE 2.84 2.73 2.73 2.84 TRUE 3.2
"19250" "vcar" "chrLR999936.1" 8661410 20.011 TRUE 3.16 4.68 4.68 3.16 TRUE 3.74
"19268" "vcar" "chrLR999936.1" 8701080 20.011 TRUE 3.16 4.68 4.68 3.16 TRUE 4.06
"19274" "vcar" "chrLR999936.1" 8797210 22.235 TRUE 3.38 4.68 4.68 3.38 TRUE 5.3
"19313" "vcar" "chrLR999936.1" 9306290 24.458 TRUE 3.44 NA NA 3.44 TRUE 3.9
"19395" "vcar" "chrLR999936.1" 9811390 25.57 TRUE 1.94 0 0 1.94 TRUE 1.11
"19440" "vcar" "chrLR999936.1" 10203100 25.57 TRUE 1.94 1.14 1.14 1.94 TRUE 2.61
"19442" "vcar" "chrLR999936.1" 10214200 25.57 TRUE 1.94 1.14 1.14 1.94 TRUE 2.3
"19469" "vcar" "chrLR999936.1" 10371600 25.57 TRUE 2.41 4.38 4.38 2.41 TRUE 3.2
"19507" "vcar" "chrLR999936.1" 10484000 26.681 TRUE 2.41 4.38 4.38 2.41 TRUE 3.36
"19513" "vcar" "chrLR999936.1" 10724600 27.792 TRUE 2.41 6.03 6.03 2.41 TRUE 4.24
"19597" "vcar" "chrLR999936.1" 11783800 34.472 TRUE 4.71 0 0 4.71 TRUE 6.04
"19616" "vcar" "chrLR999936.1" 11898300 34.472 TRUE 4.71 6.17 6.17 4.71 TRUE 5.38
"19659" "vcar" "chrLR999936.1" 11926600 34.472 TRUE 4.71 6.17 6.17 4.71 TRUE 5.38
"19678" "vcar" "chrLR999936.1" 12380200 37.807 TRUE 3.93 4.9 4.9 3.93 TRUE 4.38
"19685" "vcar" "chrLR999936.1" 12445300 37.807 TRUE 3.93 1.66 1.66 3.93 TRUE 4.17
"19687" "vcar" "chrLR999936.1" 12445600 37.807 TRUE 3.93 1.66 1.66 3.93 TRUE 4.17
"19724" "vcar" "chrLR999936.1" 12626100 37.807 TRUE 3.93 1.66 1.66 3.93 TRUE 3.56
"19734" "vcar" "chrLR999936.1" 12649700 37.807 TRUE 3.93 1.66 1.66 3.93 TRUE 3.46
"19735" "vcar" "chrLR999936.1" 12650000 37.807 TRUE 3.93 1.66 1.66 3.93 TRUE 3.43
"19741" "vcar" "chrLR999936.1" 12708900 38.918 TRUE 3.39 1.66 1.66 3.39 TRUE 3.04
"19837" "vcar" "chrLR999936.1" 13283000 40.03 TRUE 2.05 0 0 2.05 TRUE 1.41
"19843" "vcar" "chrLR999936.1" 13289900 40.03 TRUE 2.05 0 0 2.05 TRUE 1.38
"19863" "vcar" "chrLR999936.1" 13656900 40.03 TRUE 1.07 0 0 1.07 TRUE 1.9
"19885" "vcar" "chrLR999936.1" 13719300 40.03 TRUE 2.58 0 0 2.58 TRUE 2.3
"19966" "vcar" "chrLR999936.1" 14677800 43.365 TRUE 3.48 0 0 3.48 TRUE 4
"19976" "vcar" "chrLR999936.1" 14678200 43.365 TRUE 3.48 0 0 3.48 TRUE NA
"19985" "vcar" "chrLR999937.1" 109460 2.224 TRUE 4.13 2.19 2.19 4.13 TRUE NA
"20004" "vcar" "chrLR999937.1" 160487 2.224 TRUE 4.8 2.19 2.19 4.8 TRUE 0.13
"20035" "vcar" "chrLR999937.1" 277933 3.335 TRUE 4.8 2.19 2.19 4.8 TRUE 1.32
"20076" "vcar" "chrLR999937.1" 562563 3.335 TRUE 4.8 4.13 4.13 4.8 TRUE 4.12
"20083" "vcar" "chrLR999937.1" 562897 3.335 TRUE 4.8 4.13 4.13 4.8 TRUE 4.13
"20088" "vcar" "chrLR999937.1" 599928 3.335 TRUE 4.8 4.13 4.13 4.8 TRUE 4.61
"20132" "vcar" "chrLR999937.1" 907035 4.447 TRUE 3.39 7.44 7.44 3.39 TRUE 6.83
"20141" "vcar" "chrLR999937.1" 922218 4.447 TRUE 3.39 7.44 7.44 3.39 TRUE 7.82
"20149" "vcar" "chrLR999937.1" 1019020 7.785 TRUE 3.39 7.44 7.44 3.39 TRUE 6.24
"20194" "vcar" "chrLR999937.1" 1153370 7.785 TRUE 3.36 14.85 14.85 3.36 TRUE 3.54
"20230" "vcar" "chrLR999937.1" 1785070 7.785 TRUE 2.98 0 0 2.98 TRUE 2.75
"20254" "vcar" "chrLR999937.1" 1872400 7.785 TRUE 2.98 0 0 2.98 TRUE 2.83
"20267" "vcar" "chrLR999937.1" 1904000 7.785 TRUE 2.98 0 0 2.98 TRUE 3.02
"20301" "vcar" "chrLR999937.1" 2645340 11.12 TRUE 6.52 12.05 12.05 6.52 TRUE 6.79
"20319" "vcar" "chrLR999937.1" 2686410 11.12 TRUE 6.52 11.47 11.47 6.52 TRUE 7.5
"20341" "vcar" "chrLR999937.1" 3124800 16.681 TRUE 7.79 9.74 9.74 7.79 TRUE 5.97
"20355" "vcar" "chrLR999937.1" 3168750 16.681 TRUE 7.79 9.68 9.68 7.79 TRUE 7.32
"20382" "vcar" "chrLR999937.1" 3408600 17.792 TRUE 6.05 4.16 4.16 6.05 TRUE 5.95
"20428" "vcar" "chrLR999937.1" 3970740 21.13 TRUE 3.51 0 0 3.51 TRUE 3.72
"20462" "vcar" "chrLR999937.1" 4246670 21.13 TRUE 3.3 0 0 3.3 TRUE 3.47
"20493" "vcar" "chrLR999937.1" 4286500 21.13 TRUE 3.3 0 0 3.3 TRUE 3.39
"20552" "vcar" "chrLR999937.1" 4620550 21.13 TRUE 2.78 0 0 2.78 TRUE 2.42
"20588" "vcar" "chrLR999937.1" 5189800 24.465 TRUE 3.53 NA NA 3.53 TRUE 2.64
"20653" "vcar" "chrLR999937.1" 6464620 26.688 TRUE 3.1 2.11 2.11 3.1 TRUE 0.06
"20662" "vcar" "chrLR999937.1" 6464900 26.688 TRUE 3.1 2.11 2.11 3.1 TRUE 0.06
"20671" "vcar" "chrLR999937.1" 6542500 26.688 TRUE 3.1 2.11 2.11 3.1 TRUE 0.53
"20681" "vcar" "chrLR999937.1" 6655730 26.688 TRUE 3.22 2.11 2.11 3.22 TRUE 1.21
"20690" "vcar" "chrLR999937.1" 6656040 26.688 TRUE 3.22 2.11 2.11 3.22 TRUE 1.2
"20697" "vcar" "chrLR999937.1" 6657940 26.688 TRUE 3.22 2.11 2.11 3.22 TRUE 1.22
"20703" "vcar" "chrLR999937.1" 6668030 26.688 TRUE 3.22 2.11 2.11 3.22 TRUE 1.28
"20716" "vcar" "chrLR999937.1" 6945950 27.799 TRUE 5.6 3.1 3.1 5.6 TRUE 3
"20740" "vcar" "chrLR999937.1" 7180620 27.799 TRUE 6.14 4.16 4.16 6.14 TRUE 2.88
"20790" "vcar" "chrLR999937.1" 7441660 30.023 TRUE 6.14 8.76 8.76 6.14 TRUE 8.85
"20798" "vcar" "chrLR999937.1" 7585340 30.023 TRUE 6.43 12.1 12.1 6.43 TRUE 14.46
"20810" "vcar" "chrLR999937.1" 7681700 31.134 TRUE 7.32 12.11 12.11 7.32 TRUE 10.84
"20811" "vcar" "chrLR999937.1" 7681920 31.134 TRUE 7.32 12.11 12.11 7.32 TRUE 10.88
"20817" "vcar" "chrLR999937.1" 7728380 34.472 TRUE 7.32 12.11 12.11 7.32 TRUE 11.25
"20828" "vcar" "chrLR999937.1" 7768430 34.472 TRUE 7.32 12.11 12.11 7.32 TRUE 11.48
"20850" "vcar" "chrLR999937.1" 7927580 36.696 TRUE 6.8 12.11 12.11 6.8 TRUE 12.02
"20857" "vcar" "chrLR999937.1" 7978030 36.696 TRUE 6.92 12.9 12.9 6.92 TRUE 8.84
"20870" "vcar" "chrLR999937.1" 8157000 36.696 TRUE 6.92 6.03 6.03 6.92 TRUE 3.93
"20943" "vcar" "chrLR999937.1" 8520470 36.696 TRUE 4.88 3.62 3.62 4.88 TRUE 2.84
"20989" "vcar" "chrLR999937.1" 8621440 38.919 TRUE 4.32 3.62 3.62 4.32 TRUE 1.17
"21023" "vcar" "chrLR999937.1" 8829760 38.919 TRUE 1.43 1.97 1.97 1.43 TRUE 1.67
"21071" "vcar" "chrLR999937.1" 9262890 38.919 TRUE 1.13 0 0 1.13 TRUE 0.5
"21097" "vcar" "chrLR999937.1" 9675780 38.919 TRUE 0.83 0 0 0.83 TRUE 0.9
"21106" "vcar" "chrLR999937.1" 9694540 38.919 TRUE 0.83 1.25 1.25 0.83 TRUE 0.95
"21225" "vcar" "chrLR999937.1" 10180500 40.03 TRUE 0.73 1.76 1.76 0.73 TRUE 0.88
"21251" "vcar" "chrLR999937.1" 10373400 40.03 TRUE 0.64 0 0 0.64 TRUE 0.58
"21275" "vcar" "chrLR999937.1" 10830200 40.03 TRUE 0 0 0 0 TRUE 0
"21279" "vcar" "chrLR999937.1" 10831500 40.03 TRUE 0 0 0 0 TRUE -0.02
"21318" "vcar" "chrLR999937.1" 11031000 40.03 TRUE 1.31 0 0 1.31 TRUE 0.53
"21328" "vcar" "chrLR999937.1" 11106800 40.03 TRUE 1.31 0 0 1.31 TRUE -0.06
"21341" "vcar" "chrLR999937.1" 11218400 40.03 TRUE 1.65 0 0 1.65 TRUE 0.87
"21352" "vcar" "chrLR999937.1" 11230500 40.03 TRUE 1.65 0 0 1.65 TRUE 0.93
"21362" "vcar" "chrLR999937.1" 11605800 40.03 TRUE 1.96 2.83 2.83 1.96 TRUE 2.37
"21394" "vcar" "chrLR999937.1" 11950300 42.253 TRUE 5.05 3.13 3.13 5.05 TRUE 4
"21397" "vcar" "chrLR999937.1" 11950600 42.253 TRUE 5.05 3.13 3.13 5.05 TRUE 0.78
"21402" "vcar" "chrLR999937.1" 11951600 42.253 TRUE 5.05 3.13 3.13 5.05 TRUE 4.04
"21419" "vcar" "chrLR999937.1" 12169300 42.253 TRUE 6.11 0 0 6.11 TRUE 6.83
"21426" "vcar" "chrLR999937.1" 12281900 42.253 TRUE 9.07 0 0 9.07 TRUE 7.76
"21472" "vcar" "chrLR999937.1" 12913300 52.27 TRUE 7.37 3.58 3.58 7.37 TRUE 10.86
"21496" "vcar" "chrLR999937.1" 13194100 53.381 TRUE 5.77 3.58 3.58 5.77 TRUE 5.33
"21512" "vcar" "chrLR999937.1" 13242100 53.381 TRUE 5.77 3.58 3.58 5.77 TRUE 4.47
"21551" "vcar" "chrLR999937.1" 13744900 53.381 TRUE 3.14 5.95 5.95 3.14 TRUE 3.46
